SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
48,2016,09,26,44568189,140,6.5,-3276.8,-2,0.01,0.03,4.067,1,0.72,0.32,-1.01,-0.97,0.01,0.07,0.01,0.08,0,65535,,,1,-24499
49,2016,09,26,44569191,140,6.5,-3276.8,-2,0.01,0.03,4.067,1,0.72,0.4,-1.03,-0.97,-0.01,0.06,0,0.08,0,65535,,,1,-24499
50,2016,09,26,44570192,140,6.5,-3276.8,-2,0.01,0.03,4.067,1,0.72,0.42,-1,-0.97,0,0.07,0,0.08,0,65535,,,1,-24499
51,2016,09,26,44571191,140,6.5,-3276.8,-2,0.01,0.04,4.067,1,0.72,0.36,-1.03,-0.96,-0.01,0.06,0.01,0.1,0,65535,,,1,-24499
52,2016,09,26,44572191,140,6.7,-3276.8,-2,0.01,0.03,4.067,1,0.72,0.32,-1.02,-0.96,-0.02,0.04,0.01,0.08,0,65535,,,1,-24499
53,2016,09,26,44573191,140,6.7,-3276.8,-2,0.01,0.03,4.067,1,0.72,0.38,-1.01,-0.97,-0.01,0.06,0,0.07,0,65535,,,1,-24499
54,2016,09,26,44574193,140,6.9,-3276.8,-3,0.02,0.03,4.067,2,0.72,0.72,-1.03,-0.97,0.01,0.07,0.01,0.08,0,65535,,,1,-24499
55,2016,09,26,44575189,139,6.9,-3276.8,-2,0.02,0.07,4.067,2,0.72,0.58,-1.01,-0.97,0.01,0.12,0,0.1,0,65535,,,1,-24499
56,2016,09,26,44576193,139,7.4,-3276.8,-2,0.01,0.04,4.067,2,0.72,0.5,-1.02,-0.97,-0.02,0.08,0,0.08,0,65535,,,1,-24499
57,2016,09,26,44577188,138,7.4,-3276.8,-2,0.01,0.03,4.067,1,0.72,0.46,-1.02,-0.97,0,0.06,0,0.08,0,65535,,,1,-24499
58,2016,09,26,44578193,138,7.9,-3276.8,-2,0.01,0.04,4.067,1,0.72,0.46,-1.02,-0.97,0,0.06,0,0.09,0,65535,,,1,-24499
59,2016,09,26,44579192,138,7.9,-3276.8,-2,0.01,0.03,4.067,1,0.72,0.42,-1.01,-0.96,0,0.04,0.01,0.08,0,65535,,,1,-24499
60,2016,09,26,44580189,138,8.3,-3276.8,-1,0.01,0.03,4.067,1,0.72,0.42,-1,-0.97,-0.01,0.04,0,0.08,0,65535,,,1,-24499
61,2016,09,26,44581193,138,8.3,-3276.8,-1,0.01,0.03,4.067,1,0.72,0.44,-1.01,-0.97,0,0.06,0,0.07,0,65535,,,1,-24499
62,2016,09,26,44582188,138,8.7,-3276.8,-1,0.01,0.03,4.067,1,0.72,0.38,-1.02,-0.96,0,0.07,0,0.07,0,65535,,,1,-24499
63,2016,09,26,44583193,137,8.7,-3276.8,-1,0.01,0.03,4.067,1,1.18,0.38,-1.01,-0.97,-0.01,0.06,0,0.06,0,65535,,,1,-24499
64,2016,09,26,44584193,137,8.7,-3276.8,-1,0.01,0.03,4.067,2,1.18,0.42,-1.01,-0.97,0,0.06,0,0.06,0,65535,,,1,-24499
65,2016,09,26,44585194,137,8.7,-3276.8,-1,0.01,0.04,4.067,1,1.12,0.52,-1.02,-0.96,-0.01,0.06,0,0.08,0,65535,,,1,-24499
66,2016,09,26,44586194,137,9,-3276.8,-1,0.01,0.03,4.067,1,1.12,0.48,-1.02,-0.96,-0.01,0.03,0.01,0.07,0,65535,,,1,-24499
67,2016,09,26,44587194,137,9,-3276.8,-1,0.01,0.04,4.067,1,0.84,0.38,-1.01,-0.97,-0.01,0.03,0,0.08,0,65535,,,1,-24499
68,2016,09,26,44588194,137,9,-3276.8,-1,0.01,0.03,4.067,1,0.84,0.32,-1.01,-0.96,-0.01,0.03,0.01,0.08,0,65535,,,1,-24499
69,2016,09,26,44589194,137,9,-3276.8,-1,0.01,0.04,4.067,1,0.78,0.34,-1,-0.97,-0.02,0.03,0,0.08,0,65535,,,1,-24499
70,2016,09,26,44590194,137,9,-3276.8,-2,0.01,0.03,4.067,1,0.78,0.34,-1.01,-0.96,-0.03,0.03,0,0.07,0,65535,,,1,-24499
71,2016,09,26,44591194,137,9,-3276.8,-2,0.01,0.03,4.067,1,0.76,0.32,-1.02,-0.96,0,0.04,0.01,0.08,0,65535,,,1,-24499
72,2016,09,26,44592194,137,8.7,-3276.8,-1,0.01,0.03,4.067,1,0.76,0.3,-1.01,-0.97,-0.02,0.03,0.01,0.07,0,65535,,,1,-24499
73,2016,09,26,44593194,137,8.7,-3276.8,-1,0.01,0.03,4.067,1,0.68,0.28,-1.01,-0.97,-0.02,0.04,0.01,0.07,0,65535,,,1,-24499
74,2016,09,26,44594194,137,8.5,-3276.8,-2,0.01,0.03,4.067,0,0.68,0.28,-1.01,-0.97,0,0.06,0,0.07,0,65535,,,1,-24499
75,2016,09,26,44595189,136,8.5,-3276.8,-2,0.01,0.04,4.067,0,0.68,0.28,-1.02,-0.97,-0.02,0.04,0,0.08,0,65535,,,1,-24499
76,2016,09,26,44596194,136,7.9,-3276.8,-2,0.01,0.03,4.067,0,0.68,0.36,-1.01,-0.96,0,0.06,0.01,0.08,0,65535,,,1,-24499
77,2016,09,26,44597193,136,7.9,-3276.8,-2,0.01,0.03,4.067,0,0.58,0.34,-1.02,-0.97,-0.01,0.04,0,0.08,0,65535,,,1,-24499
78,2016,09,26,44598194,136,7.4,-3276.8,-2,0.01,0.03,4.067,0,0.58,0.32,-1.02,-0.96,0,0.04,0.02,0.07,0,65535,,,1,-24499
79,2016,09,26,44599193,135,7.4,-3276.8,-2,0.01,0.03,4.067,0,0.64,0.28,-1.02,-0.97,-0.01,0.04,0.01,0.07,0,65535,,,1,-24499
80,2016,09,26,44600194,135,7,-3276.8,-2,0.01,0.12,4.067,0,0.64,0.28,-1.01,-0.96,-0.16,0.06,0,0.07,0,65535,,,1,-24499
81,2016,09,26,44601194,134,7,-3276.8,-2,0.01,0.02,4.067,0,0.64,0.3,-1.01,-0.97,-0.01,0.06,0.01,0.07,0,65535,,,1,-24499
82,2016,09,26,44602193,132,6.6,-3276.8,-2,0.01,0.03,4.067,0,0.64,0.28,-1.01,-0.96,-0.01,0.06,0,0.09,0,65535,,,1,-32691
83,2016,09,26,44603192,131,6.6,-3276.8,-2,0.01,0.03,4.067,0,0.7,0.3,-1.01,-0.97,-0.01,0.04,0,0.08,0,65535,,,1,-32691
84,2016,09,26,44604196,131,6.2,-3276.8,-2,0.01,0.03,4.067,0,0.7,0.28,-1.01,-0.96,0,0.04,0,0.07,0,65535,,,1,-32691
85,2016,09,26,44605191,130,6.2,-3276.8,-2,0.01,0.03,4.067,0,0.64,0.28,-1.01,-0.96,0,0.06,0,0.09,0,65535,,,1,-32691
86,2016,09,26,44606193,130,5.6,-3276.8,-2,0.01,0.03,4.067,0,0.64,0.28,-1.02,-0.96,-0.01,0.04,0.01,0.08,0,65535,,,1,-32691
87,2016,09,26,44607193,130,5.6,-3276.8,-2,0.01,0.03,4.067,0,0.6,0.28,-1,-0.97,0,0.04,0.01,0.08,0,65535,,,1,-32691
88,2016,09,26,44608196,130,5.1,-3276.8,-2,0.01,0.04,4.067,0,0.6,0.28,-1.02,-0.97,0,0.04,0,0.1,0,65535,,,1,-32691
89,2016,09,26,44609195,130,5.1,-3276.8,-2,0.01,0.03,4.067,0,0.6,0.26,-1.01,-0.96,-0.01,0.06,0,0.08,0,65535,,,1,-32691
90,2016,09,26,44610194,130,4.6,-3276.8,-2,0.01,0.03,4.067,0,0.6,0.26,-1.01,-0.96,-0.02,0.03,0.01,0.08,0,65535,,,1,-32691
91,2016,09,26,44611196,130,4.6,-3276.8,-2,0.01,0.03,4.067,0,0.6,0.26,-1.03,-0.96,-0.01,0.06,0.01,0.08,0,65535,,,1,-32691
92,2016,09,26,44612195,130,4.1,-3276.8,-2,0.01,0.03,4.067,0,0.6,0.24,-1.01,-0.96,0,0.06,0,0.07,0,65535,,,1,-24499
93,2016,09,26,44613196,130,4.1,-3276.8,-2,0.01,0.03,4.067,0,0.56,0.26,-1.01,-0.97,-0.02,0.04,0.01,0.08,0,65535,,,1,-24499
94,2016,09,26,44614196,130,3.7,-3276.8,-1,0.03,0.04,4.067,0,0.56,0.82,-1,-0.96,0,0.04,0.01,0.09,0,65535,,,1,-24499
95,2016,09,26,44615196,129,3.7,-3276.8,-6,0.12,0.18,4.067,1,0.52,5.46,-1.13,-0.95,-0.03,0.19,-0.09,0.21,0,65535,,,0,8269
96,2016,09,26,44616197,129,3.6,-3276.8,-9,0.08,0.18,4.067,1,0.52,3.28,-1.01,-0.95,0.02,0.15,0.14,0.24,0,65535,,,3,-24499
97,2016,09,26,44617197,130,3.6,-3276.8,-10,0.04,0.1,4.067,1,0.52,2.96,-1.01,-0.96,0.07,0.18,0.16,0.2,0,65535,,,3,-24499
98,2016,09,26,44618196,130,3.6,-3276.8,-11,0.03,0.07,4.067,1,0.52,2.44,-1,-0.95,0.07,0.16,0.16,0.21,0,65535,,,3,-24499
99,2016,09,26,44619197,131,3.6,-3276.8,-12,0.03,0.06,4.067,1,0.52,2.08,-1,-0.96,0.08,0.18,0.18,0.21,0,65535,,,3,-24499
100,2016,09,26,44620196,132,3.5,-3276.8,-12,0.01,0.06,4.067,1,0.52,1.6,-1,-0.96,0.09,0.18,0.19,0.22,0,65535,,,3,-24499
101,2016,09,26,44621197,132,3.5,-3276.8,-12,0.01,0.04,4.067,1,0.52,1.24,-1,-0.96,0.08,0.16,0.18,0.22,0,65535,,,3,-24499
102,2016,09,26,44622197,132,3.5,-3276.8,-13,0.01,0.04,4.067,1,0.52,0.94,-1,-0.96,0.1,0.19,0.18,0.22,0,65535,,,3,-24499
103,2016,09,26,44623196,133,3.5,-3276.8,-13,0.01,0.04,4.067,0,0.52,0.68,-0.98,-0.93,0.08,0.18,0.16,0.22,0,65535,,,3,-24499
104,2016,09,26,44624196,133,3.4,-3276.8,-13,0.02,0.03,4.067,0,0.52,0.66,-1.01,-0.96,0.09,0.16,0.18,0.24,0,65535,,,3,-24499
105,2016,09,26,44625196,133,3.4,-3276.8,-14,0.02,0.06,4.067,1,0.52,1.4,-1,-0.96,0.1,0.2,0.19,0.24,0,65535,,,3,-24499
106,2016,09,26,44626196,132,3.4,-3276.8,-10,0.09,0.09,4.067,1,0.52,2.3,-1.03,-0.96,0.04,0.19,0.09,0.22,0,65535,,,3,-24499
107,2016,09,26,44627196,132,3.4,-3276.8,-6,0.14,0.24,4.067,2,0.52,1.96,-1.04,-0.95,-0.1,0.09,-0.06,0.13,0,65535,,,3,-24499
108,2016,09,26,44628196,132,3.7,-3276.8,-6,0.02,0.18,4.067,2,0.52,1.72,-1.02,-0.96,-0.13,0.02,0.03,0.14,0,65535,,,3,-24499
109,2016,09,26,44629198,132,3.7,-3276.8,-6,0.01,0.04,4.067,2,0.52,1.66,-1.02,-0.96,-0.03,0.03,0.04,0.14,0,65535,,,3,-24499
110,2016,09,26,44630200,133,3.9,-3276.8,-6,0.01,0.06,4.067,2,0.52,1.44,-1.01,-0.96,-0.04,0.04,0.07,0.14,0,65535,,,3,-24499
111,2016,09,26,44631197,135,3.9,-3276.8,-6,0.01,0.03,4.067,1,0.52,1.38,-1,-0.95,-0.01,0.03,0.06,0.14,0,65535,,,3,-24499
112,2016,09,26,44632196,137,4.1,-3276.8,-6,0.01,0.04,4.067,1,0.52,1.2,-1.02,-0.97,-0.02,0.03,0.04,0.14,0,65535,,,3,-24499
113,2016,09,26,44633196,139,4.1,-3276.8,-6,0.01,0.03,4.067,1,0.52,1.14,-1,-0.96,-0.01,0.03,0.06,0.15,0,65535,,,1,-24499
114,2016,09,26,44634197,139,4.3,-3276.8,-6,0.01,0.03,4.067,1,0.52,0.96,-1.02,-0.97,-0.02,0.03,0.04,0.15,0,65535,,,1,-24499
115,2016,09,26,44635197,140,4.3,-3276.8,-4,0.02,0.09,4.067,1,0.52,0.86,-1.02,-0.96,-0.04,0.02,0,0.13,0,65535,,,1,-24499
116,2016,09,26,44636197,141,4.5,-3276.8,-6,0.06,0.12,4.067,1,0.52,1.76,-1.02,-0.93,-0.04,0.04,0,0.21,0,65535,,,1,-24499
117,2016,09,26,44637198,141,4.5,-3276.8,-7,0.03,0.07,4.067,1,0.52,1.44,-1.03,-0.96,-0.08,0.02,0.06,0.18,0,65535,,,1,-24499
118,2016,09,26,44638198,141,4.6,-3276.8,-7,0.01,0.04,4.067,1,0.52,1.06,-1,-0.97,-0.04,0.02,0.07,0.18,0,65535,,,1,-24499
119,2016,09,26,44639197,141,4.6,-3276.8,-7,0.01,0.03,4.067,1,0.52,0.82,-1,-0.97,-0.02,0.03,0.1,0.16,0,65535,,,1,-24499
120,2016,09,26,44640201,141,5,-3276.8,-7,0.01,0.03,4.067,1,0.52,0.7,-1.02,-0.97,-0.03,0.02,0.1,0.16,0,65535,,,1,-24499
121,2016,09,26,44641199,141,5,-3276.8,-6,0.06,0.1,4.067,1,0.52,1.4,-1.02,-0.93,-0.03,0.1,0.02,0.19,0,65535,,,1,-24499
122,2016,09,26,44642198,143,5.4,-3276.8,-6,0.03,0.14,4.067,1,0.52,1.4,-1.09,-0.95,-0.03,0.09,-0.01,0.18,0,65535,,,1,-24499
123,2016,09,26,44643198,145,5.4,-3276.8,-7,0.02,0.06,4.067,1,0.52,1.28,-1.02,-0.97,-0.01,0.04,0.06,0.18,0,65535,,,1,-24499
124,2016,09,26,44644199,148,6.1,-3276.8,-7,0.04,0.07,4.067,1,0.52,1.28,-1.01,-0.97,0,0.1,0.09,0.18,0,65535,,,1,-24499
125,2016,09,26,44645198,149,6.1,-3276.8,-7,0.02,0.08,4.067,1,0.52,1.04,-1.02,-0.97,0.02,0.13,0.07,0.18,0,65535,,,2,-24499
126,2016,09,26,44646202,150,6.7,-3276.8,-7,0.01,0.03,4.067,1,0.52,0.88,-1.01,-0.97,0.03,0.09,0.1,0.16,0,65535,,,2,-24499
127,2016,09,26,44647202,151,6.7,-3276.8,-7,0.01,0.04,4.067,1,0.52,0.78,-1,-0.97,0.02,0.1,0.1,0.18,0,65535,,,2,-24499
128,2016,09,26,44648201,152,6.9,-3276.8,-7,0.01,0.03,4.067,1,0.52,0.74,-1.02,-0.96,0.02,0.09,0.09,0.16,0,65535,,,2,-24499
129,2016,09,26,44649202,153,6.9,-3276.8,-7,0.01,0.03,4.067,1,0.52,0.74,-1.01,-0.96,0.02,0.08,0.09,0.18,0,65535,,,2,-24499
130,2016,09,26,44650202,153,7.1,-3276.8,-7,0.01,0.04,4.067,1,0.52,0.58,-1.01,-0.95,0.02,0.1,0.1,0.16,0,65535,,,2,-24499
131,2016,09,26,44651201,153,7.1,-3276.8,-7,0.01,0.04,4.067,1,0.52,0.58,-1.01,-0.96,0.02,0.1,0.09,0.18,0,65535,,,2,-24499
132,2016,09,26,44652202,153,7.3,-3276.8,-7,0.01,0.03,4.067,1,0.52,0.54,-1.02,-0.97,0.01,0.08,0.1,0.18,0,65535,,,2,-24499
133,2016,09,26,44653202,153,7.3,-3276.8,-7,0.01,0.04,4.067,0,0.52,0.52,-1.01,-0.96,0.01,0.1,0.1,0.18,0,65535,,,2,-24499
134,2016,09,26,44654201,153,7.5,-3276.8,-7,0.01,0.03,4.067,0,0.52,0.44,-1.02,-0.97,0.01,0.06,0.12,0.16,0,65535,,,2,-24499
135,2016,09,26,44655203,153,7.5,-3276.8,-8,0.01,0.03,4.067,0,0.52,0.38,-1,-0.96,0.01,0.07,0.12,0.18,0,65535,,,2,-24499
136,2016,09,26,44656203,155,7.3,-3276.8,-8,0.01,0.03,4.067,0,0.52,0.36,-1,-0.97,0.02,0.08,0.1,0.18,0,65535,,,2,-24499
137,2016,09,26,44657204,155,7.3,-3276.8,-7,0.01,0.03,4.067,0,0.58,0.32,-1.01,-0.96,0.01,0.06,0.1,0.18,0,65535,,,2,-24499
138,2016,09,26,44658204,156,7.2,-3276.8,-8,0.01,0.03,4.067,0,0.58,0.32,-1.01,-0.96,0.01,0.07,0.12,0.18,0,65535,,,2,-24499
139,2016,09,26,44659204,156,7.2,-3276.8,-7,0.01,0.03,4.067,0,0.68,0.3,-1.01,-0.96,0.01,0.08,0.1,0.16,0,65535,,,2,-24499
140,2016,09,26,44660204,156,6.8,-3276.8,-7,0.01,0.03,4.067,0,0.68,0.32,-1.02,-0.96,0.01,0.07,0.08,0.18,0,65535,,,2,-24499
141,2016,09,26,44661204,156,6.8,-3276.8,-7,0.01,0.04,4.067,0,0.64,0.32,-1.01,-0.97,0.02,0.09,0.12,0.16,0,65535,,,2,-24499
142,2016,09,26,44662203,157,6.7,-3276.8,-7,0.01,0.03,4.067,0,0.64,0.3,-1.01,-0.96,0.01,0.08,0.09,0.18,0,65535,,,2,-24499
143,2016,09,26,44663203,157,6.7,-3276.8,-7,0.01,0.02,4.067,0,0.6,0.3,-1.01,-0.97,0.01,0.06,0.1,0.16,0,65535,,,2,-24499
144,2016,09,26,44664204,156,6.3,-3276.8,-7,0.01,0.03,4.067,0,0.6,0.28,-1.01,-0.97,0.02,0.07,0.1,0.18,0,65535,,,2,-24499
145,2016,09,26,44665203,156,6.3,-3276.8,-7,0.01,0.03,4.067,0,0.64,0.26,-1,-0.97,0,0.06,0.1,0.16,0,65535,,,2,-24499
146,2016,09,26,44666203,156,6,-3276.8,-7,0.01,0.03,4.067,0,0.64,0.3,-1.02,-0.97,0.01,0.07,0.1,0.16,0,65535,,,2,-24499
147,2016,09,26,44667204,156,6,-3276.8,-7,0.01,0.03,4.066,0,0.64,0.3,-1,-0.96,0,0.07,0.1,0.18,0,65535,,,2,-24499
148,2016,09,26,44668203,155,5.7,-3276.8,-7,0.01,0.02,4.066,0,0.64,0.26,-1.01,-0.96,0,0.06,0.1,0.16,0,65535,,,2,-24499
149,2016,09,26,44669203,155,5.7,-3276.8,-7,0.04,0.02,4.066,0,0.56,0.56,-1.01,-0.96,0,0.06,0.1,0.16,0,65535,,,2,-24499
150,2016,09,26,44670203,155,5.7,-3276.8,-8,0.08,0.12,4.066,1,0.56,6.38,-1.01,-0.97,0.01,0.14,0,0.16,0,65535,,,0,8269
151,2016,09,26,44671204,155,5.7,-3276.8,-8,0.05,0.15,4.066,1,0.56,3.74,-1.03,-0.95,-0.08,0.18,0,0.24,0,65535,,,2,-24499
152,2016,09,26,44672204,155,5.8,-3276.8,-9,0.01,0.09,4.066,1,0.56,3.24,-1,-0.97,-0.08,0.01,0.1,0.19,0,65535,,,2,-24499
153,2016,09,26,44673203,155,5.8,-3276.8,-7,0.05,0.03,4.066,2,0.56,3.04,-1.01,-0.97,-0.04,0.01,0.12,0.19,0,65535,,,2,-24499
154,2016,09,26,44674203,155,5.8,-3276.8,-7,0.02,0.12,4.066,3,0.56,3.94,-1.01,-0.96,-0.01,0.13,0.02,0.19,0,65535,,,2,-24499
