SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
12,2016,09,26,61389386,51,9.6,-3276.8,-33,0.02,0.09,3.962,4,3.58,4.66,-0.91,-0.79,0.53,0.59,-0.02,0.09,0,65535,,,0,8252
13,2016,09,26,61390386,51,9.6,-3276.8,-33,0.03,0.06,3.962,4,3.58,5.46,-0.93,-0.79,0.51,0.59,-0.02,0.06,0,65535,,,1,-24516
14,2016,09,26,61391386,51,9.5,-3276.8,-32,0.03,0.06,3.962,4,3.58,4.18,-0.91,-0.81,0.51,0.59,0,0.09,0,65535,,,1,-24516
15,2016,09,26,61392385,51,9.5,-3276.8,-32,0.02,0.06,3.962,3,3.58,3.14,-0.93,-0.83,0.49,0.56,0,0.07,0,65535,,,1,-24516
16,2016,09,26,61393387,51,9.5,-3276.8,-32,0.02,0.04,3.962,3,3.58,2.68,-0.92,-0.81,0.5,0.57,0.01,0.08,0,65535,,,0,8252
17,2016,09,26,61394385,51,9.5,-3276.8,-31,0.03,0.07,3.962,3,3.58,2,-0.95,-0.81,0.5,0.57,0.01,0.09,0,65535,,,0,-24516
18,2016,09,26,61395388,49,9.4,-3276.8,-31,0.02,0.07,3.962,4,3.58,1.5,-0.95,-0.85,0.48,0.54,-0.01,0.07,0,65535,,,0,-24516
19,2016,09,26,61396382,49,9.4,-3276.8,-31,0.02,0.04,3.962,3,3.58,1.46,-0.95,-0.83,0.49,0.56,0.01,0.06,0,65535,,,1,-24516
20,2016,09,26,61397386,49,9.1,-3276.8,-30,0.01,0.04,3.962,3,3.58,1.4,-0.95,-0.84,0.49,0.56,-0.01,0.06,0,65535,,,1,-24516
21,2016,09,26,61398386,49,9.1,-3276.8,-31,0.02,0.04,3.962,3,3.58,1.24,-0.93,-0.84,0.49,0.56,0,0.06,0,65535,,,1,-24516
22,2016,09,26,61399386,49,8.8,-3276.8,-30,0.02,0.04,3.962,2,3.58,1.36,-0.92,-0.84,0.5,0.57,0,0.04,0,65535,,,1,-24516
23,2016,09,26,61400386,49,8.8,-3276.8,-30,0.02,0.04,3.962,2,3.58,1.36,-0.95,-0.85,0.48,0.56,0,0.09,0,65535,,,1,-24516
24,2016,09,26,61401387,50,8.8,-3276.8,-30,0.01,0.03,3.962,2,3.58,1.4,-0.93,-0.85,0.48,0.56,0,0.07,0,65535,,,1,-24516
25,2016,09,26,61402388,50,8.8,-3276.8,-30,0.02,0.03,3.962,2,3.58,1.34,-0.93,-0.85,0.5,0.56,0,0.07,0,65535,,,1,-24516
26,2016,09,26,61403387,51,8.8,-3276.8,-31,0.02,0.04,3.962,2,3.58,1.18,-0.93,-0.86,0.49,0.56,-0.01,0.06,0,65535,,,1,-24516
27,2016,09,26,61404387,51,8.8,-3276.8,-31,0.01,0.04,3.962,2,3.58,1.2,-0.92,-0.84,0.48,0.56,0,0.07,0,65535,,,1,-24516
28,2016,09,26,61405388,51,8.8,-3276.8,-30,0.01,0.03,3.962,2,3.58,1.44,-0.93,-0.83,0.49,0.56,0,0.07,0,65535,,,1,-24516
29,2016,09,26,61406387,51,8.8,-3276.8,-30,0.01,0.04,3.962,2,3.58,1.06,-0.93,-0.85,0.49,0.56,-0.01,0.07,0,65535,,,1,-24516
30,2016,09,26,61407387,51,8.6,-3276.8,-31,0.02,0.04,3.962,2,3.58,1.52,-0.93,-0.85,0.49,0.57,0,0.06,0,65535,,,1,-24516
31,2016,09,26,61408388,51,8.6,-3276.8,-30,0.02,0.06,3.962,2,3.58,1.14,-0.93,-0.83,0.49,0.59,-0.01,0.07,0,65535,,,1,-24516
32,2016,09,26,61409387,51,8.3,-3276.8,-31,0.02,0.04,3.962,2,3.58,1.3,-0.93,-0.85,0.5,0.56,-0.01,0.08,0,65535,,,1,-24516
33,2016,09,26,61410387,51,8.3,-3276.8,-30,0.01,0.04,3.962,2,3.58,1.44,-0.92,-0.84,0.49,0.56,0,0.07,0,65535,,,1,-24516
34,2016,09,26,61411388,50,7.8,-3276.8,-31,0.02,0.04,3.962,2,3.58,2.22,-0.93,-0.84,0.49,0.56,-0.01,0.06,0,65535,,,1,-32708
35,2016,09,26,61412387,50,7.8,-3276.8,-31,0.02,0.06,3.962,2,3.58,2.02,-0.92,-0.83,0.49,0.56,0,0.07,0,65535,,,1,-32708
36,2016,09,26,61413387,50,7.3,-3276.8,-30,0.02,0.04,3.962,2,3.58,1.64,-0.93,-0.83,0.5,0.57,0,0.07,0,65535,,,1,-32708
37,2016,09,26,61414388,50,7.3,-3276.8,-31,0.02,0.06,3.962,2,3.58,1.02,-0.95,-0.84,0.48,0.56,0,0.08,0,65535,,,1,-32708
38,2016,09,26,61415388,49,6.9,-3276.8,-30,0.02,0.04,3.962,2,3.48,1.48,-0.92,-0.84,0.48,0.55,0,0.08,0,65535,,,1,-32708
39,2016,09,26,61416388,48,6.9,-3276.8,-30,0.01,0.04,3.962,2,3.48,1.78,-0.92,-0.84,0.48,0.56,0,0.07,0,65535,,,1,-32708
40,2016,09,26,61417389,48,6.5,-3276.8,-30,0.02,0.03,3.962,2,3.48,1.98,-0.93,-0.85,0.49,0.55,0,0.08,0,65535,,,1,-32708
41,2016,09,26,61418388,47,6.5,-3276.8,-29,0.02,0.03,3.962,2,3.48,1.72,-0.93,-0.85,0.48,0.55,0,0.06,0,65535,,,1,-32708
42,2016,09,26,61419391,47,6.2,-3276.8,-29,0.02,0.06,3.962,3,3.48,1.84,-0.95,-0.86,0.46,0.55,-0.01,0.07,0,65535,,,1,-32708
43,2016,09,26,61420392,48,6.2,-3276.8,-29,0.02,0.06,3.962,3,3.48,1.38,-0.95,-0.85,0.46,0.54,-0.01,0.07,0,65535,,,1,-32708
44,2016,09,26,61421392,48,5.8,-3276.8,-29,0.02,0.06,3.962,3,3.48,0.74,-0.95,-0.85,0.45,0.54,-0.01,0.09,0,65535,,,0,8252
45,2016,09,26,61422388,48,5.8,-3276.8,-27,0.03,0.04,3.962,3,3.48,1.4,-0.96,-0.89,0.44,0.54,-0.01,0.06,0,65535,,,1,-32708
46,2016,09,26,61423393,48,5.6,-3276.8,-27,0.01,0.06,3.962,2,3.48,1.74,-0.96,-0.89,0.43,0.51,0,0.06,0,65535,,,1,-32708
47,2016,09,26,61424393,48,5.6,-3276.8,-27,0.01,0.03,3.962,2,3.48,2.14,-0.96,-0.87,0.44,0.51,-0.01,0.04,0,65535,,,1,-32708
48,2016,09,26,61425395,48,5.3,-3276.8,-28,0.02,0.06,3.962,2,3.48,2.06,-0.93,-0.86,0.45,0.55,-0.01,0.04,0,65535,,,1,-24516
49,2016,09,26,61426395,48,5.3,-3276.8,-29,0.02,0.06,3.962,2,3.48,1.64,-0.93,-0.85,0.48,0.54,-0.01,0.04,0,65535,,,1,-24516
50,2016,09,26,61427390,48,5.4,-3276.8,-29,0.02,0.04,3.962,3,3.48,1.74,-0.95,-0.85,0.46,0.55,-0.01,0.03,0,65535,,,1,-24516
51,2016,09,26,61428393,48,5.4,-3276.8,-29,0.01,0.06,3.962,4,3.48,1.46,-0.95,-0.85,0.48,0.54,-0.02,0.06,0,65535,,,1,-24516
52,2016,09,26,61429392,47,5.4,-3276.8,-29,0.01,0.04,3.962,4,3.48,2.34,-0.93,-0.86,0.46,0.53,0,0.04,0,65535,,,1,-32708
53,2016,09,26,61430392,47,5.4,-3276.8,-29,0.02,0.04,3.962,4,3.48,1.8,-0.93,-0.85,0.48,0.55,-0.02,0.03,0,65535,,,1,-32708
54,2016,09,26,61431393,47,5.5,-3276.8,-29,0.01,0.04,3.962,5,3.48,1.62,-0.96,-0.87,0.46,0.55,-0.01,0.04,0,65535,,,1,-32708
55,2016,09,26,61432392,47,5.5,-3276.8,-29,0.01,0.03,3.962,4,3.48,2.22,-0.95,-0.86,0.48,0.55,-0.02,0.04,0,65535,,,1,-32708
56,2016,09,26,61433392,47,5.5,-3276.8,-29,0.01,0.06,3.962,4,3.48,2.94,-0.93,-0.85,0.48,0.56,0,0.07,0,65535,,,1,-32708
57,2016,09,26,61434393,47,5.5,-3276.8,-29,0.01,0.03,3.962,4,3.48,2.24,-0.93,-0.85,0.49,0.55,-0.01,0.06,0,65535,,,1,-32708
58,2016,09,26,61435392,47,5.6,-3276.8,-29,0.01,0.03,3.962,4,3.48,1.78,-0.93,-0.86,0.46,0.55,-0.01,0.04,0,65535,,,1,-32708
59,2016,09,26,61436393,47,5.6,-3276.8,-29,0.01,0.03,3.962,3,3.48,1.38,-0.93,-0.85,0.48,0.55,-0.01,0.04,0,65535,,,1,-32708
60,2016,09,26,61437394,47,5.9,-3276.8,-29,0.02,0.04,3.962,3,3.48,1.38,-0.95,-0.85,0.48,0.55,-0.01,0.06,0,65535,,,1,-32708
61,2016,09,26,61438394,46,5.9,-3276.8,-29,0.01,0.04,3.962,3,3.48,1.4,-0.93,-0.85,0.46,0.55,-0.01,0.04,0,65535,,,0,8252
62,2016,09,26,61439395,46,6.2,-3276.8,-29,0.02,0.04,3.962,2,3.04,1.6,-0.93,-0.85,0.45,0.55,-0.01,0.04,0,65535,,,1,-32708
63,2016,09,26,61440395,46,6.2,-3276.8,-29,0.01,0.04,3.962,2,3.04,1.46,-0.95,-0.85,0.49,0.56,-0.01,0.04,0,65535,,,1,-32708
64,2016,09,26,61441395,46,6.2,-3276.8,-29,0.02,0.04,3.962,2,3.04,1.4,-0.93,-0.85,0.48,0.55,-0.02,0.03,0,65535,,,1,-24516
65,2016,09,26,61442395,46,6.2,-3276.8,-29,0.01,0.03,3.962,2,3.04,1.2,-0.93,-0.86,0.49,0.55,-0.02,0.03,0,65535,,,1,-24516
66,2016,09,26,61443396,46,6.5,-3276.8,-29,0.01,0.04,3.962,2,3.04,1.2,-0.95,-0.85,0.45,0.55,-0.02,0.04,0,65535,,,1,-24516
67,2016,09,26,61444396,46,6.5,-3276.8,-30,0.02,0.04,3.962,2,3.04,1.32,-0.93,-0.84,0.49,0.56,-0.02,0.03,0,65535,,,1,-24516
68,2016,09,26,61445397,46,6.7,-3276.8,-29,0.01,0.04,3.962,2,3.04,2.58,-0.93,-0.86,0.48,0.56,-0.03,0.02,0,65535,,,1,-24516
69,2016,09,26,61446396,46,6.7,-3276.8,-29,0.02,0.04,3.962,2,3.04,2.44,-0.95,-0.85,0.48,0.56,-0.02,0.03,0,65535,,,1,-24516
70,2016,09,26,61447396,46,6.9,-3276.8,-29,0.02,0.06,3.962,2,3.04,2.26,-0.93,-0.84,0.44,0.56,-0.02,0.06,0,65535,,,1,-24516
71,2016,09,26,61448397,47,6.9,-3276.8,-29,0.01,0.04,3.962,2,3.04,1.82,-0.93,-0.86,0.48,0.56,-0.02,0.04,0,65535,,,1,-24516
72,2016,09,26,61449396,47,7.1,-3276.8,-29,0.01,0.03,3.962,2,3.04,2.08,-0.93,-0.85,0.48,0.55,-0.03,0.03,0,65535,,,1,-24516
73,2016,09,26,61450397,47,7.1,-3276.8,-29,0.01,0.03,3.962,2,3.04,2.06,-0.93,-0.85,0.48,0.55,-0.02,0.03,0,65535,,,1,-24516
74,2016,09,26,61451398,47,7.6,-3276.8,-29,0.02,0.03,3.962,1,3.04,1.68,-0.95,-0.85,0.48,0.54,-0.02,0.03,0,65535,,,1,-24516
75,2016,09,26,61452397,47,7.6,-3276.8,-30,0.02,0.04,3.962,1,3.04,1.6,-0.93,-0.84,0.49,0.56,-0.02,0.06,0,65535,,,1,-24516
76,2016,09,26,61453398,47,8.1,-3276.8,-29,0.01,0.03,3.962,1,3.04,1.78,-0.93,-0.85,0.48,0.55,-0.01,0.04,0,65535,,,1,-24516
77,2016,09,26,61454401,47,8.1,-3276.8,-29,0.01,0.03,3.962,1,3.04,1.56,-0.93,-0.86,0.48,0.55,-0.02,0.04,0,65535,,,1,-24516
78,2016,09,26,61455397,46,8.4,-3276.8,-30,0.02,0.04,3.962,1,3.04,1.5,-0.93,-0.84,0.49,0.55,-0.03,0.03,0,65535,,,1,-24516
79,2016,09,26,61456402,46,8.4,-3276.8,-30,0.01,0.04,3.962,1,3.04,1.22,-0.92,-0.84,0.48,0.54,-0.02,0.04,0,65535,,,1,-24516
80,2016,09,26,61457401,46,8.5,-3276.8,-30,0.01,0.03,3.961,1,3.04,1.4,-0.93,-0.86,0.49,0.55,-0.01,0.04,0,65535,,,1,-24516
81,2016,09,26,61458398,46,8.5,-3276.8,-30,0.02,0.06,3.961,1,3.04,1.32,-0.93,-0.84,0.49,0.56,-0.01,0.04,0,65535,,,1,-24516
82,2016,09,26,61459402,47,8.8,-3276.8,-30,0.02,0.04,3.961,1,3.04,2.42,-0.93,-0.85,0.48,0.55,-0.01,0.06,0,65535,,,1,-24516
83,2016,09,26,61460402,46,8.8,-3276.8,-30,0.02,0.06,3.961,1,3.04,2.52,-0.93,-0.84,0.49,0.56,-0.01,0.07,0,65535,,,1,-24516
84,2016,09,26,61461402,46,9.2,-3276.8,-30,0.02,0.04,3.961,1,3.04,2.8,-0.93,-0.84,0.5,0.56,-0.01,0.06,0,65535,,,1,-24516
85,2016,09,26,61462402,47,9.2,-3276.8,-30,0.01,0.03,3.961,1,3.04,2.22,-0.93,-0.84,0.49,0.55,-0.01,0.04,0,65535,,,1,-24516
86,2016,09,26,61463402,47,9.4,-3276.8,-30,0.02,0.04,3.961,1,3.04,2.02,-0.92,-0.84,0.5,0.55,-0.02,0.06,0,65535,,,1,-24516
87,2016,09,26,61464402,47,9.4,-3276.8,-30,0.01,0.06,3.961,1,3.04,2.52,-0.92,-0.83,0.49,0.56,0,0.07,0,65535,,,1,-24516
88,2016,09,26,61465402,47,10,-3276.8,-30,0.01,0.04,3.961,1,3.04,3.14,-0.95,-0.85,0.49,0.56,-0.01,0.08,0,65535,,,1,-24516
89,2016,09,26,61466403,47,10,-3276.8,-31,0.01,0.04,3.961,1,3.04,2.66,-0.91,-0.84,0.48,0.56,0,0.06,0,65535,,,1,-24516
90,2016,09,26,61467403,47,10.2,-3276.8,-30,0.01,0.04,3.961,1,3.04,1.9,-0.92,-0.84,0.49,0.56,-0.01,0.06,0,65535,,,1,-24516
91,2016,09,26,61468403,47,10.2,-3276.8,-30,0.01,0.04,3.961,1,3.04,1.6,-0.93,-0.84,0.48,0.55,-0.01,0.06,0,65535,,,1,-24516
92,2016,09,26,61469400,47,10.7,-3276.8,-32,0.05,0.1,3.961,1,3.04,2.94,-0.93,-0.78,0.5,0.59,-0.01,0.06,0,65535,,,1,-24516
93,2016,09,26,61470403,48,10.7,-3276.8,-31,0.08,0.15,3.961,2,3.04,1.84,-0.96,-0.75,0.42,0.68,-0.04,0.13,0,65535,,,1,-32708
94,2016,09,26,61471399,48,11.1,-3276.8,25,0.16,0.21,3.961,2,3.04,1.32,-1.02,-0.86,0.26,0.51,-0.04,0.01,0,65535,,,0,8252
95,2016,09,26,61472399,48,11.1,-3276.8,21,0.09,0.16,3.961,3,3.04,3.84,-0.97,-0.93,0.26,0.33,-0.04,0,0,65535,,,0,8252
96,2016,09,26,61473403,48,11.5,-3276.8,19,0.05,0.1,3.961,3,3.04,3.2,-0.98,-0.95,0.22,0.36,-0.04,0.01,0,65535,,,1,-24516
97,2016,09,26,61474399,48,11.5,-3276.8,18,0.05,0.09,3.961,3,3.04,2.52,-0.98,-0.95,0.22,0.32,-0.03,0.03,0,65535,,,0,8252
98,2016,09,26,61475403,48,12.1,-3276.8,18,0.02,0.04,3.961,4,2.08,1.34,-0.97,-0.95,0.25,0.34,-0.03,0.02,0,65535,,,0,8252
99,2016,09,26,61476403,48,12.1,-3276.8,18,0.02,0.04,3.961,3,2.08,2.42,-0.97,-0.93,0.27,0.36,-0.03,0.01,0,65535,,,0,-24516
100,2016,09,26,61477399,48,12.7,-3276.8,18,0.02,0.03,3.961,3,2.08,1.92,-0.97,-0.93,0.28,0.36,-0.04,0.01,0,65535,,,0,-24516
101,2016,09,26,61478403,48,12.7,-3276.8,18,0.01,0.03,3.961,4,2.08,2.32,-0.97,-0.95,0.28,0.36,-0.03,0.02,0,65535,,,0,-24516
102,2016,09,26,61479399,48,12.9,-3276.8,18,0.01,0.13,3.961,4,2.08,1.54,-0.98,-0.77,0.25,0.37,-0.04,0.01,0,65535,,,0,-24516
103,2016,09,26,61480402,48,12.9,-3276.8,18,0.01,0.04,3.961,5,2.08,1.54,-0.97,-0.93,0.3,0.37,-0.04,0.01,0,65535,,,1,-24516
104,2016,09,26,61481403,49,13.1,-3276.8,18,0.01,0.02,3.961,5,2.08,2.22,-0.97,-0.93,0.3,0.34,-0.03,0.01,0,65535,,,1,-24516
105,2016,09,26,61482404,50,13.1,-3276.8,18,0.01,0.1,3.961,5,2.08,4.98,-1.14,-0.95,0.27,0.34,-0.03,0.02,0,65535,,,1,-24516
106,2016,09,26,61483403,51,13,-3276.8,18,0.01,0.03,3.961,6,2.08,3.84,-0.97,-0.93,0.28,0.36,-0.02,0.02,0,65535,,,1,-24516
107,2016,09,26,61484403,51,13,-3276.8,18,0.01,0.1,3.961,7,2.08,3.62,-1.14,-0.95,0.28,0.36,-0.02,0.02,0,65535,,,1,-24516
108,2016,09,26,61485403,52,12.6,-3276.8,18,0.01,0.03,3.961,9,2.08,3.14,-0.97,-0.95,0.28,0.36,-0.04,0.01,0,65535,,,1,-24516
109,2016,09,26,61486403,52,12.6,-3276.8,18,0.01,0.03,3.961,9,2.08,4.18,-0.98,-0.95,0.28,0.36,-0.04,0.01,0,65535,,,1,-24516
110,2016,09,26,61487404,53,12.3,-3276.8,18,0.01,0.03,3.961,8,2.08,3.64,-0.98,-0.93,0.3,0.36,-0.06,0.01,0,65535,,,1,-24516
111,2016,09,26,61488404,53,12.3,-3276.8,18,0.01,0.03,3.961,8,2.08,3.62,-0.98,-0.93,0.3,0.36,-0.06,0.01,0,65535,,,1,-24516
112,2016,09,26,61489404,54,11.6,-3276.8,18,0.01,0.03,3.961,8,2.08,2.9,-0.97,-0.93,0.28,0.37,-0.03,0.02,0,65535,,,1,-24516
113,2016,09,26,61490403,55,11.6,-3276.8,18,0.01,0.03,3.961,8,2.08,2.5,-0.98,-0.93,0.26,0.36,-0.04,0.02,0,65535,,,1,-24516
114,2016,09,26,61491404,55,10.8,-3276.8,18,0.01,0.03,3.961,7,2.08,3.18,-0.97,-0.93,0.28,0.36,-0.04,0.01,0,65535,,,1,-24516
115,2016,09,26,61492401,55,10.8,-3276.8,18,0.01,0.04,3.961,6,2.08,2.7,-0.98,-0.95,0.28,0.36,-0.04,0.03,0,65535,,,1,-24516
116,2016,09,26,61493403,55,10,-3276.8,18,0.01,0.03,3.961,6,2.08,3.82,-0.97,-0.95,0.27,0.36,-0.04,0.02,0,65535,,,1,-24516
117,2016,09,26,61494403,56,10,-3276.8,18,0.01,0.03,3.961,5,2.08,2.66,-0.97,-0.93,0.3,0.36,-0.03,0.02,0,65535,,,1,-24516
118,2016,09,26,61495403,56,9.3,-3276.8,18,0.01,0.03,3.961,5,2.08,2.7,-0.98,-0.93,0.3,0.36,-0.04,0.01,0,65535,,,1,-24516
119,2016,09,26,61496403,57,9.3,-3276.8,18,0.01,0.03,3.961,4,2.08,2.94,-0.98,-0.93,0.27,0.36,-0.03,0.01,0,65535,,,1,-24516
120,2016,09,26,61497402,58,8.7,-3276.8,18,0.01,0.03,3.961,4,2.08,2.2,-0.98,-0.93,0.28,0.36,-0.03,0.01,0,65535,,,1,-24516
121,2016,09,26,61498402,59,8.7,-3276.8,18,0.01,0.03,3.961,3,2.08,1.46,-0.97,-0.93,0.27,0.37,-0.03,0.02,0,65535,,,1,-24516
122,2016,09,26,61499406,59,8.1,-3276.8,18,0.01,0.03,3.961,3,2.08,1.84,-0.97,-0.93,0.28,0.36,-0.03,0.02,0,65535,,,1,-24516
123,2016,09,26,61500404,60,8.1,-3276.8,18,0.01,0.03,3.961,3,2.08,1.4,-0.97,-0.93,0.28,0.36,-0.03,0.02,0,65535,,,1,-24516
124,2016,09,26,61501402,60,7.9,-3276.8,18,0.01,0.03,3.961,3,2.08,1.3,-0.98,-0.92,0.27,0.37,-0.03,0.02,0,65535,,,1,-24516
125,2016,09,26,61502403,60,7.9,-3276.8,18,0.01,0.04,3.961,3,2.08,1.96,-0.97,-0.95,0.28,0.37,-0.04,0.01,0,65535,,,1,-24516
126,2016,09,26,61503403,60,8,-3276.8,18,0.01,0.04,3.961,3,2.08,2.5,-0.98,-0.95,0.28,0.37,-0.03,0.02,0,65535,,,0,8252
127,2016,09,26,61504404,60,8,-3276.8,18,0.01,0.12,3.961,2,2.08,1.78,-0.98,-0.77,0.26,0.34,-0.04,0.01,0,65535,,,0,8252
128,2016,09,26,61505404,59,8.1,-3276.8,18,0.01,0.03,3.961,2,2.08,1.44,-0.98,-0.93,0.28,0.36,-0.03,0.02,0,65535,,,1,-24516
129,2016,09,26,61506403,60,8.1,-3276.8,18,0.01,0.03,3.961,2,2.08,2.38,-0.97,-0.93,0.28,0.34,-0.04,0.01,0,65535,,,1,-24516
130,2016,09,26,61507403,60,8.5,-3276.8,18,0.01,0.04,3.961,3,2.08,1.72,-0.98,-0.96,0.26,0.37,-0.03,0.01,0,65535,,,1,-24516
131,2016,09,26,61508405,61,8.5,-3276.8,18,0.01,0.03,3.961,3,2.08,1.28,-0.98,-0.95,0.28,0.36,-0.03,0.02,0,65535,,,1,-24516
132,2016,09,26,61509404,61,8.8,-3276.8,18,0.01,0.03,3.961,2,2.08,1.2,-0.96,-0.95,0.26,0.36,-0.03,0.02,0,65535,,,1,-24516
133,2016,09,26,61510403,61,8.8,-3276.8,18,0.01,0.03,3.961,2,2.08,1.24,-0.97,-0.93,0.28,0.34,-0.02,0.02,0,65535,,,1,-24516
134,2016,09,26,61511405,61,9.2,-3276.8,18,0.01,0.03,3.961,2,2.08,1.16,-0.98,-0.95,0.27,0.37,-0.03,0.02,0,65535,,,1,-24516
135,2016,09,26,61512404,62,9.2,-3276.8,18,0.01,0.04,3.961,2,2.08,1.46,-0.97,-0.95,0.28,0.37,-0.03,0.02,0,65535,,,1,-24516
136,2016,09,26,61513404,62,9.7,-3276.8,18,0.01,0.04,3.961,2,2.08,1.22,-0.97,-0.92,0.28,0.36,-0.04,0.01,0,65535,,,1,-24516
137,2016,09,26,61514405,62,9.7,-3276.8,18,0.01,0.03,3.961,2,2.08,1.5,-0.98,-0.95,0.28,0.36,-0.04,0.01,0,65535,,,1,-24516
138,2016,09,26,61515406,62,10.3,-3276.8,18,0.01,0.03,3.961,2,2.08,1.56,-0.97,-0.93,0.27,0.36,-0.04,0.01,0,65535,,,1,-24516
139,2016,09,26,61516404,63,10.3,-3276.8,22,0.1,0.03,3.961,2,2.08,1.06,-0.97,-0.93,0.28,0.36,-0.03,0.03,0,65535,,,0,8252
140,2016,09,26,61517405,63,10.7,-3276.8,-27,0.17,0.27,3.961,7,2.08,6.54,-0.98,-0.75,0.32,0.63,-0.08,0.12,0,65535,,,0,8252
141,2016,09,26,61518407,63,10.7,-3276.8,-31,0.1,0.22,3.961,8,2.08,4.46,-0.91,-0.78,0.53,0.63,-0.04,0.08,0,65535,,,1,-24516
142,2016,09,26,61519407,63,11.1,-3276.8,-32,0.07,0.15,3.961,10,2.08,2.82,-0.85,-0.78,0.54,0.63,0.01,0.14,0,65535,,,0,8252
143,2016,09,26,61520408,63,11.1,-3276.8,-33,0.05,0.12,3.961,10,2.08,12.56,-0.91,-0.79,0.53,0.62,0,0.14,0,65535,,,0,8252
144,2016,09,26,61521404,63,11.5,-3276.8,-35,0.04,0.13,3.961,10,2.08,12.62,-0.89,-0.78,0.53,0.66,-0.01,0.16,0,65535,,,0,8252
145,2016,09,26,61522405,63,11.5,-3276.8,-34,0.03,0.06,3.961,10,2.08,7.58,-0.86,-0.78,0.56,0.61,0,0.1,0,65535,,,0,-24516
146,2016,09,26,61523406,63,11.9,-3276.8,-33,0.05,0.1,3.961,10,2.08,12.28,-0.93,-0.78,0.5,0.61,0.02,0.15,0,65535,,,0,8252
147,2016,09,26,61524406,63,11.9,-3276.8,-31,0.06,0.1,3.961,12,2.08,21.92,-0.96,-0.81,0.43,0.56,0.01,0.16,0,65535,,,0,8252
148,2016,09,26,61525404,63,12.2,-3276.8,-29,0.07,0.1,3.961,11,2.08,10.1,-0.96,-0.79,0.43,0.57,0.04,0.16,0,65535,,,0,8252
149,2016,09,26,61526406,63,12.2,-3276.8,-25,0.16,0.2,3.961,10,2.08,8.04,-0.97,-0.78,0.36,0.54,-0.09,0.22,0,65535,,,0,8252
150,2016,09,26,61527407,63,12.5,-3276.8,19,0.31,0.73,3.961,11,2.08,15.16,-1.51,-0.83,-0.04,0.53,-0.16,0.14,0,65535,,,0,8252
151,2016,09,26,61528406,63,12.5,-3276.8,-18,0.17,0.38,3.961,12,2.08,7.94,-1.1,-0.59,0.02,0.48,-0.19,0.2,0,65535,,,0,-24516
152,2016,09,26,61529405,63,12.8,-3276.8,15,0.37,0.6,3.961,14,2.08,17.9,-1.14,-0.68,-0.15,0.48,-0.56,0.32,0,65535,,,0,8252
153,2016,09,26,61530409,63,12.8,-3276.8,19,0.27,0.56,3.961,15,2.08,12.96,-1.02,-0.75,-0.1,0.39,-0.55,-0.19,0,65535,,,0,-24516
