SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
34,2016,09,26,60609244,65,10.3,-3276.8,-18,0.04,0.1,3.977,13,2.52,17.16,-1.01,-0.91,0.22,0.37,0,0.07,0,65535,,,0,8254
35,2016,09,26,60610244,65,10.3,-3276.8,-17,0.05,0.13,3.977,14,2.52,7.4,-1.02,-0.91,0.25,0.38,-0.04,0.18,0,65535,,,0,8254
36,2016,09,26,60611245,65,10.8,-3276.8,-16,0.04,0.09,3.977,15,2.52,8.86,-1,-0.95,0.21,0.33,-0.02,0.12,0,65535,,,0,8254
37,2016,09,26,60612244,65,10.8,-3276.8,-15,0.04,0.08,3.977,16,2.52,4.68,-1.02,-0.92,0.21,0.31,0,0.12,0,65535,,,0,-24514
38,2016,09,26,60613244,65,11.2,-3276.8,-15,0.02,0.06,3.977,16,2.52,2.14,-0.98,-0.95,0.21,0.28,0.03,0.12,0,65535,,,0,8254
39,2016,09,26,60614246,65,11.2,-3276.8,-14,0.01,0.04,3.977,16,2.26,0.92,-0.98,-0.95,0.21,0.28,0.03,0.13,0,65535,,,0,8254
40,2016,09,26,60615246,65,11.3,-3276.8,-14,0.01,0.03,3.977,15,2.26,2.04,-0.98,-0.95,0.21,0.27,0.04,0.12,0,65535,,,0,-24514
41,2016,09,26,60616246,65,11.3,-3276.8,-14,0.01,0.04,3.977,13,2.26,1.22,-1,-0.95,0.21,0.28,0.02,0.12,0,65535,,,0,-24514
42,2016,09,26,60617246,65,11.3,-3276.8,-14,0.01,0.03,3.977,11,2.26,1.02,-0.98,-0.95,0.21,0.27,0.02,0.12,0,65535,,,1,-24514
43,2016,09,26,60618246,65,11.3,-3276.8,-14,0.02,0.04,3.977,10,2.26,1.24,-0.98,-0.96,0.21,0.3,0.03,0.13,0,65535,,,1,-24514
44,2016,09,26,60619246,66,11.4,-3276.8,-15,0.01,0.04,3.977,9,2.26,1.6,-0.98,-0.95,0.21,0.27,0.04,0.13,0,65535,,,1,-24514
45,2016,09,26,60620247,66,11.4,-3276.8,-14,0.01,0.03,3.977,8,2.26,1.52,-1,-0.96,0.21,0.27,0.03,0.12,0,65535,,,1,-24514
46,2016,09,26,60621247,66,11.5,-3276.8,-15,0.01,0.04,3.977,7,2.26,1.7,-1,-0.96,0.21,0.28,0.03,0.13,0,65535,,,1,-24514
47,2016,09,26,60622247,66,11.5,-3276.8,-14,0.01,0.03,3.977,6,2.26,1.74,-0.98,-0.95,0.21,0.27,0.06,0.13,0,65535,,,1,-24514
48,2016,09,26,60623246,67,11.2,-3276.8,-15,0.01,0.03,3.977,6,2.26,1.62,-0.98,-0.95,0.21,0.27,0.04,0.13,0,65535,,,1,-24514
49,2016,09,26,60624246,68,11.2,-3276.8,-15,0.01,0.04,3.977,5,2.26,1.52,-1.01,-0.95,0.21,0.28,0.06,0.15,0,65535,,,1,-24514
50,2016,09,26,60625249,68,10.7,-3276.8,-14,0.01,0.03,3.977,5,2.26,1.5,-1,-0.96,0.21,0.27,0.04,0.13,0,65535,,,1,-24514
51,2016,09,26,60626243,69,10.7,-3276.8,-14,0.01,0.03,3.977,4,2.26,1.74,-1,-0.95,0.2,0.27,0.03,0.14,0,65535,,,1,-24514
52,2016,09,26,60627249,68,10.2,-3276.8,-14,0.01,0.03,3.977,4,2.26,1.52,-0.98,-0.95,0.21,0.27,0.04,0.12,0,65535,,,1,-24514
53,2016,09,26,60628248,67,10.2,-3276.8,-14,0.01,0.03,3.977,3,2.26,1.44,-0.98,-0.95,0.21,0.27,0.04,0.12,0,65535,,,1,-24514
54,2016,09,26,60629248,67,9.5,-3276.8,-14,0.01,0.03,3.977,3,2.26,1.62,-0.98,-0.96,0.21,0.27,0.06,0.13,0,65535,,,1,-24514
55,2016,09,26,60630251,69,9.5,-3276.8,-15,0.01,0.04,3.977,3,2.26,1.44,-0.98,-0.93,0.21,0.3,0.03,0.13,0,65535,,,1,-24514
56,2016,09,26,60631248,69,8.6,-3276.8,-14,0.01,0.03,3.977,3,2.26,1.42,-0.98,-0.95,0.21,0.27,0.03,0.12,0,65535,,,1,-24514
57,2016,09,26,60632251,69,8.6,-3276.8,-15,0.01,0.04,3.977,2,2.26,2.1,-0.98,-0.95,0.21,0.27,0.04,0.13,0,65535,,,1,-24514
58,2016,09,26,60633251,70,7.7,-3276.8,-14,0.01,0.03,3.977,2,2.26,1.48,-0.98,-0.95,0.21,0.27,0.04,0.13,0,65535,,,1,-24514
59,2016,09,26,60634247,70,7.7,-3276.8,-14,0.01,0.03,3.977,2,2.26,1.88,-0.98,-0.95,0.21,0.3,0.03,0.13,0,65535,,,1,-24514
60,2016,09,26,60635249,69,6.9,-3276.8,-15,0.01,0.04,3.977,2,2.26,1.74,-0.98,-0.95,0.21,0.28,0.04,0.13,0,65535,,,1,-24514
61,2016,09,26,60636245,70,6.9,-3276.8,-14,0.02,0.04,3.977,2,2.26,1.06,-0.98,-0.95,0.21,0.27,0.04,0.14,0,65535,,,3,-24514
62,2016,09,26,60637251,69,6.6,-3276.8,-15,0.01,0.06,3.977,2,2.26,0.94,-0.98,-0.95,0.22,0.3,0.01,0.1,0,65535,,,3,-24514
63,2016,09,26,60638252,69,6.6,-3276.8,-15,0.01,0.04,3.977,2,2.26,0.4,-0.98,-0.95,0.21,0.31,0.03,0.12,0,65535,,,0,8254
64,2016,09,26,60639251,69,6.2,-3276.8,-15,0.01,0.04,3.977,2,2.26,0.68,-0.98,-0.95,0.21,0.3,0.02,0.1,0,65535,,,0,-24514
65,2016,09,26,60640251,69,6.2,-3276.8,-15,0.01,0.04,3.977,2,2.26,1.4,-0.98,-0.95,0.24,0.3,0.02,0.12,0,65535,,,0,-24514
66,2016,09,26,60641252,69,6.2,-3276.8,-15,0.01,0.03,3.977,2,2.26,3.68,-0.98,-0.95,0.22,0.3,0.03,0.1,0,65535,,,0,-24514
67,2016,09,26,60642249,69,6.2,-3276.8,-15,0.01,0.04,3.977,2,2.26,2.42,-0.98,-0.95,0.21,0.3,0.02,0.12,0,65535,,,3,-24514
68,2016,09,26,60643252,69,6.5,-3276.8,-15,0.02,0.06,3.977,2,2.26,1.82,-1,-0.95,0.22,0.3,0.02,0.13,0,65535,,,3,-24514
69,2016,09,26,60644249,69,6.5,-3276.8,-15,0.01,0.04,3.977,2,2.26,2.1,-0.98,-0.95,0.22,0.3,0.02,0.13,0,65535,,,3,-24514
70,2016,09,26,60645252,69,6.7,-3276.8,-15,0.01,0.03,3.977,2,2.26,1.56,-0.97,-0.93,0.24,0.3,0.03,0.1,0,65535,,,3,-24514
71,2016,09,26,60646255,69,6.7,-3276.8,-15,0.01,0.03,3.977,2,2.26,2.1,-0.98,-0.95,0.24,0.31,0.02,0.1,0,65535,,,3,-24514
72,2016,09,26,60647254,69,7.2,-3276.8,-15,0.01,0.04,3.977,2,2.26,1.46,-1,-0.93,0.22,0.31,0.01,0.1,0,65535,,,3,-24514
73,2016,09,26,60648255,69,7.2,-3276.8,-15,0.01,0.03,3.977,2,2.26,0.82,-0.98,-0.96,0.24,0.3,0.01,0.12,0,65535,,,0,8254
74,2016,09,26,60649255,68,7.7,-3276.8,-15,0.01,0.06,3.977,2,2.26,0.8,-0.98,-0.93,0.24,0.3,0.02,0.13,0,65535,,,3,-24514
75,2016,09,26,60650256,68,7.7,-3276.8,-15,0.01,0.06,3.977,2,2.26,1.02,-0.98,-0.95,0.22,0.31,0.04,0.13,0,65535,,,3,-24514
76,2016,09,26,60651256,68,8.1,-3276.8,-15,0.01,0.04,3.977,2,2.26,2.06,-0.98,-0.95,0.22,0.33,0.04,0.1,0,65535,,,0,8254
77,2016,09,26,60652258,68,8.1,-3276.8,-15,0.01,0.04,3.977,2,2.26,1.86,-0.98,-0.93,0.24,0.31,0.04,0.1,0,65535,,,0,8254
78,2016,09,26,60653256,68,8.5,-3276.8,-15,0.01,0.03,3.977,2,2.26,1.9,-1,-0.95,0.22,0.3,0.03,0.12,0,65535,,,0,-24514
79,2016,09,26,60654256,68,8.5,-3276.8,-15,0.02,0.07,3.977,2,2.26,1.12,-0.98,-0.95,0.24,0.31,0.02,0.14,0,65535,,,0,-24514
80,2016,09,26,60655259,67,8.9,-3276.8,-16,0.02,0.07,3.977,2,2.26,0.52,-0.98,-0.95,0.26,0.33,0,0.14,0,65535,,,0,8254
81,2016,09,26,60656252,67,8.9,-3276.8,-16,0.02,0.04,3.977,2,2.26,3.5,-0.98,-0.95,0.25,0.32,0,0.08,0,65535,,,0,8254
82,2016,09,26,60657257,67,8.9,-3276.8,-16,0.02,0.06,3.977,2,2.26,3.94,-1,-0.93,0.24,0.34,0,0.09,0,65535,,,0,-24514
83,2016,09,26,60658257,67,8.9,-3276.8,-16,0.03,0.07,3.977,2,2.26,4.58,-0.97,-0.95,0.21,0.36,0,0.1,0,65535,,,3,-24514
84,2016,09,26,60659257,67,8.9,-3276.8,-16,0.02,0.08,3.977,4,2.26,4.02,-0.98,-0.95,0.21,0.31,-0.02,0.07,0,65535,,,0,8254
85,2016,09,26,60660257,67,8.9,-3276.8,-16,0.02,0.06,3.977,5,2.26,3.62,-1,-0.95,0.24,0.34,-0.02,0.06,0,65535,,,0,-24514
86,2016,09,26,60661257,67,8.6,-3276.8,-17,0.03,0.06,3.977,5,2.26,12.42,-0.98,-0.93,0.26,0.36,-0.03,0.06,0,65535,,,0,8254
87,2016,09,26,60662257,67,8.6,-3276.8,-22,0.13,0.21,3.977,5,2.26,19.3,-1.01,-0.79,0.3,0.51,-0.06,0.15,0,65535,,,0,8254
88,2016,09,26,60663257,67,8.3,-3276.8,-21,0.05,0.13,3.977,5,2.26,8.9,-0.97,-0.81,0.32,0.5,-0.06,0.13,0,65535,,,0,8254
89,2016,09,26,60664258,67,8.3,-3276.8,-19,0.05,0.09,3.977,5,2.26,4.74,-0.98,-0.93,0.28,0.38,0.03,0.14,0,65535,,,0,-24514
90,2016,09,26,60665258,67,8.1,-3276.8,-18,0.04,0.09,3.977,5,2.26,3.52,-1,-0.95,0.25,0.34,0.06,0.14,0,65535,,,0,-24514
91,2016,09,26,60666258,67,8.1,-3276.8,-19,0.06,0.19,3.977,5,2.26,2.8,-0.98,-0.89,0.27,0.42,0.02,0.27,0,65535,,,0,-24514
92,2016,09,26,60667257,67,7.6,-3276.8,-22,0.08,0.26,3.977,5,2.26,6.34,-0.96,-0.81,0.31,0.46,0.06,0.34,0,65535,,,0,8254
93,2016,09,26,60668258,67,7.6,-3276.8,-21,0.03,0.06,3.977,5,2.26,6.52,-0.97,-0.91,0.28,0.38,0.09,0.19,0,65535,,,0,8254
94,2016,09,26,60669258,67,7.4,-3276.8,-20,0.03,0.09,3.977,6,2.26,5.84,-0.98,-0.92,0.24,0.4,0.09,0.18,0,65535,,,0,8254
95,2016,09,26,60670257,66,7.4,-3276.8,-19,0.02,0.06,3.977,6,2.26,7.5,-0.97,-0.93,0.26,0.38,0.09,0.18,0,65535,,,3,-24514
96,2016,09,26,60671258,66,7.3,-3276.8,-19,0.03,0.06,3.977,8,2.26,10.84,-0.98,-0.92,0.24,0.34,0.07,0.18,0,65535,,,0,8254
97,2016,09,26,60672258,66,7.3,-3276.8,-18,0.03,0.06,3.977,8,2.26,5.2,-1.01,-0.92,0.25,0.36,0.07,0.18,0,65535,,,0,-24514
98,2016,09,26,60673258,66,7.5,-3276.8,-18,0.02,0.07,3.977,8,2.26,4.26,-0.98,-0.95,0.24,0.38,0.08,0.18,0,65535,,,0,8254
99,2016,09,26,60674258,66,7.5,-3276.8,-17,0.03,0.06,3.977,8,2.26,2.22,-0.98,-0.95,0.24,0.28,0.06,0.16,0,65535,,,0,-24514
100,2016,09,26,60675258,67,7.6,-3276.8,-17,0.02,0.06,3.977,8,2.26,1.76,-0.98,-0.95,0.22,0.27,0.08,0.18,0,65535,,,0,-24514
101,2016,09,26,60676258,67,7.6,-3276.8,-16,0.02,0.04,3.977,8,2.26,2.06,-0.98,-0.95,0.21,0.28,0.07,0.16,0,65535,,,0,-24514
102,2016,09,26,60677258,67,8.1,-3276.8,-17,0.04,0.09,3.977,7,2.26,1.16,-0.98,-0.92,0.24,0.38,0.04,0.18,0,65535,,,3,-24514
103,2016,09,26,60678258,67,8.1,-3276.8,-18,0.04,0.12,3.977,7,2.26,2.96,-0.97,-0.93,0.3,0.37,0.02,0.18,0,65535,,,0,8254
104,2016,09,26,60679258,67,8.4,-3276.8,-18,0.02,0.04,3.977,7,2.26,2.42,-0.97,-0.93,0.3,0.37,0.06,0.15,0,65535,,,0,-24514
105,2016,09,26,60680258,67,8.4,-3276.8,-19,0.02,0.04,3.977,6,2.26,1.42,-0.97,-0.93,0.3,0.37,0.06,0.15,0,65535,,,0,-24514
106,2016,09,26,60681258,67,9.1,-3276.8,-19,0.02,0.04,3.977,5,2.26,1.78,-0.97,-0.93,0.3,0.38,0.07,0.14,0,65535,,,0,-24514
107,2016,09,26,60682258,67,9.1,-3276.8,-19,0.02,0.03,3.977,5,2.26,2.38,-0.98,-0.93,0.3,0.37,0.07,0.14,0,65535,,,0,-24514
108,2016,09,26,60683258,67,9.4,-3276.8,-19,0.02,0.03,3.977,5,2.26,2.34,-0.98,-0.93,0.3,0.37,0.07,0.14,0,65535,,,3,-24514
109,2016,09,26,60684261,67,9.4,-3276.8,-19,0.01,0.04,3.977,4,2.26,2.5,-0.97,-0.93,0.28,0.38,0.06,0.14,0,65535,,,3,-24514
110,2016,09,26,60685258,67,9.9,-3276.8,-19,0.01,0.03,3.977,4,2.26,3.12,-0.97,-0.92,0.31,0.38,0.07,0.14,0,65535,,,3,-24514
111,2016,09,26,60686262,68,9.9,-3276.8,-20,0.01,0.03,3.977,4,2.26,1.8,-0.97,-0.93,0.31,0.38,0.07,0.14,0,65535,,,3,-24514
112,2016,09,26,60687261,68,10.4,-3276.8,-20,0.01,0.03,3.977,3,2.26,1.2,-0.97,-0.93,0.31,0.37,0.04,0.14,0,65535,,,3,-24514
113,2016,09,26,60688261,68,10.4,-3276.8,-20,0.01,0.04,3.977,3,2.26,1.58,-0.97,-0.93,0.31,0.38,0.07,0.15,0,65535,,,3,-24514
114,2016,09,26,60689258,68,10.6,-3276.8,-20,0.01,0.03,3.977,3,2.26,1.5,-0.97,-0.92,0.31,0.38,0.08,0.15,0,65535,,,3,-24514
115,2016,09,26,60690259,68,10.6,-3276.8,-20,0.01,0.03,3.977,3,2.26,1,-0.97,-0.93,0.3,0.38,0.08,0.15,0,65535,,,3,-24514
116,2016,09,26,60691261,68,10.7,-3276.8,-20,0.01,0.02,3.977,3,2.26,0.96,-0.97,-0.93,0.31,0.37,0.07,0.14,0,65535,,,3,-24514
117,2016,09,26,60692258,68,10.7,-3276.8,-20,0.02,0.04,3.977,2,2.26,1.8,-0.97,-0.93,0.3,0.38,0.06,0.15,0,65535,,,3,-24514
118,2016,09,26,60693261,67,10.6,-3276.8,-20,0.01,0.12,3.977,3,2.26,1.1,-0.97,-0.77,0.31,0.38,0.07,0.15,0,65535,,,3,-24514
119,2016,09,26,60694259,67,10.6,-3276.8,-20,0.02,0.04,3.977,3,2.26,0.56,-0.97,-0.92,0.31,0.38,0.07,0.15,0,65535,,,0,8254
120,2016,09,26,60695259,67,10.7,-3276.8,-21,0.01,0.04,3.977,2,2.26,1.06,-0.97,-0.93,0.31,0.38,0.08,0.16,0,65535,,,3,-24514
121,2016,09,26,60696259,67,10.7,-3276.8,-21,0.01,0.03,3.977,3,2.26,1.98,-0.97,-0.92,0.32,0.39,0.07,0.14,0,65535,,,3,-24514
122,2016,09,26,60697259,67,10.5,-3276.8,-20,0.01,0.03,3.977,3,2.26,1.58,-0.97,-0.93,0.31,0.39,0.07,0.14,0,65535,,,3,-24514
123,2016,09,26,60698262,66,10.5,-3276.8,-21,0.01,0.03,3.977,3,2.26,1,-0.97,-0.93,0.31,0.38,0.06,0.14,0,65535,,,3,-24514
124,2016,09,26,60699262,66,10.7,-3276.8,-21,0.01,0.04,3.977,3,2.26,0.98,-0.97,-0.93,0.31,0.38,0.07,0.15,0,65535,,,3,-24514
125,2016,09,26,60700261,66,10.7,-3276.8,-21,0.01,0.03,3.977,3,2.26,1.7,-0.98,-0.93,0.32,0.39,0.06,0.14,0,65535,,,0,8254
126,2016,09,26,60701262,66,10.5,-3276.8,-21,0.01,0.03,3.977,2,2.26,1.34,-0.97,-0.93,0.32,0.39,0.08,0.15,0,65535,,,3,-24514
127,2016,09,26,60702262,66,10.5,-3276.8,-21,0.01,0.03,3.977,2,2.26,1.52,-0.96,-0.93,0.32,0.39,0.06,0.14,0,65535,,,3,-24514
128,2016,09,26,60703261,66,10.4,-3276.8,-21,0.01,0.03,3.977,3,2.26,0.9,-0.97,-0.93,0.32,0.39,0.06,0.14,0,65535,,,3,-24514
129,2016,09,26,60704262,66,10.4,-3276.8,-21,0.01,0.06,3.977,2,2.26,0.58,-0.97,-0.93,0.3,0.38,0.06,0.14,0,65535,,,3,-24514
130,2016,09,26,60705262,66,9.9,-3276.8,-21,0.02,0.03,3.977,2,2.26,0.94,-0.97,-0.92,0.3,0.38,0.07,0.14,0,65535,,,3,-24514
131,2016,09,26,60706262,67,9.9,-3276.8,-19,0.04,0.12,3.977,4,2.26,3.46,-1.02,-0.85,0.25,0.4,0,0.16,0,65535,,,0,8254
132,2016,09,26,60707262,67,9.8,-3276.8,-19,0.01,0.07,3.977,4,2.26,2.86,-0.98,-0.93,0.27,0.37,0.07,0.18,0,65535,,,3,-24514
133,2016,09,26,60708263,67,9.8,-3276.8,-19,0.01,0.03,3.977,4,2.26,2.6,-0.97,-0.95,0.28,0.37,0.07,0.15,0,65535,,,3,-24514
134,2016,09,26,60709259,67,9.8,-3276.8,-19,0.01,0.04,3.976,3,2.26,2.08,-0.97,-0.93,0.28,0.37,0.07,0.16,0,65535,,,3,-24514
135,2016,09,26,60710263,67,9.8,-3276.8,-19,0.01,0.03,3.976,3,2.26,2.5,-0.97,-0.93,0.28,0.36,0.08,0.15,0,65535,,,0,8254
136,2016,09,26,60711259,67,10,-3276.8,-19,0.02,0.04,3.976,3,2.26,1.74,-0.97,-0.93,0.28,0.38,0.08,0.15,0,65535,,,0,-24514
137,2016,09,26,60712263,67,10,-3276.8,-19,0.01,0.03,3.976,3,2.26,2,-0.97,-0.95,0.28,0.36,0.07,0.15,0,65535,,,0,-24514
138,2016,09,26,60713263,67,10.2,-3276.8,-19,0.01,0.03,3.976,3,2.26,1.46,-0.97,-0.92,0.3,0.37,0.08,0.15,0,65535,,,3,-24514
139,2016,09,26,60714261,67,10.2,-3276.8,-19,0.01,0.03,3.976,2,2.26,1.06,-0.98,-0.93,0.3,0.37,0.09,0.15,0,65535,,,3,-24514
140,2016,09,26,60715263,67,10.4,-3276.8,-19,0.01,0.03,3.976,2,2.26,3.22,-0.98,-0.93,0.3,0.37,0.09,0.16,0,65535,,,3,-24514
141,2016,09,26,60716263,67,10.4,-3276.8,-21,0.03,0.06,3.976,3,2.26,4.38,-0.97,-0.92,0.28,0.39,0.08,0.16,0,65535,,,3,-24514
142,2016,09,26,60717261,67,10.5,-3276.8,-21,0.02,0.06,3.976,3,2.26,3.14,-0.97,-0.92,0.33,0.4,0.08,0.15,0,65535,,,0,8254
143,2016,09,26,60718262,67,10.5,-3276.8,-21,0.02,0.07,3.976,2,2.26,3.74,-0.97,-0.93,0.32,0.39,0.04,0.16,0,65535,,,0,-24514
144,2016,09,26,60719261,67,10.7,-3276.8,-21,0.01,0.03,3.976,2,2.26,1.94,-0.96,-0.92,0.32,0.4,0.08,0.15,0,65535,,,0,8254
145,2016,09,26,60720263,67,10.7,-3276.8,-21,0.01,0.03,3.976,3,2.26,2.38,-0.97,-0.92,0.33,0.4,0.06,0.14,0,65535,,,3,-24514
146,2016,09,26,60721264,67,10.8,-3276.8,-24,0.09,0.15,3.976,4,2.26,2.64,-0.98,-0.84,0.32,0.49,0.04,0.21,0,65535,,,0,8254
147,2016,09,26,60722264,67,10.8,-3276.8,-26,0.06,0.14,3.976,4,2.26,3.34,-0.96,-0.85,0.4,0.51,0.06,0.26,0,65535,,,0,8254
148,2016,09,26,60723263,67,10.9,-3276.8,-27,0.06,0.09,3.976,4,2.26,4.38,-0.96,-0.87,0.43,0.51,0.04,0.18,0,65535,,,0,8254
149,2016,09,26,60724264,67,10.9,-3276.8,-29,0.03,0.09,3.976,4,2.26,1.88,-0.93,-0.84,0.48,0.56,0.08,0.18,0,65535,,,0,8254
150,2016,09,26,60725264,67,11.3,-3276.8,-29,0.02,0.03,3.976,4,2.26,1.68,-0.95,-0.87,0.44,0.51,0.12,0.18,0,65535,,,0,8254
151,2016,09,26,60726263,67,11.3,-3276.8,-29,0.01,0.04,3.976,3,2.26,2.24,-0.95,-0.85,0.44,0.51,0.12,0.18,0,65535,,,0,-24514
152,2016,09,26,60727264,67,11.7,-3276.8,-29,0.01,0.03,3.976,3,2.26,1.7,-0.96,-0.87,0.44,0.51,0.13,0.18,0,65535,,,0,-24514
153,2016,09,26,60728263,67,11.7,-3276.8,-28,0.01,0.04,3.976,3,2.26,1.18,-0.93,-0.86,0.42,0.51,0.12,0.18,0,65535,,,0,-24514
154,2016,09,26,60729263,67,12,-3276.8,-28,0.01,0.04,3.976,3,2.26,1.22,-0.95,-0.86,0.44,0.5,0.12,0.18,0,65535,,,0,-24514
