SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
154,2016,09,26,74059307,46,16.6,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.64,-0.9,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
155,2016,09,26,74060309,46,16.6,-3276.8,-33,0.01,0.03,3.927,1,13.4,1.9,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
156,2016,09,26,74061309,46,16.4,-3276.8,-33,0.02,0.04,3.927,1,13.4,2.04,-0.91,-0.81,0.51,0.57,0.1,0.18,0,65535,,,0,8246
157,2016,09,26,74062309,47,16.4,-3276.8,-33,0.01,0.03,3.927,1,13.4,3.4,-0.9,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
158,2016,09,26,74063310,48,16,-3276.8,-33,0.01,0.03,3.927,1,13.4,1.9,-0.91,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
159,2016,09,26,74064309,49,16,-3276.8,-33,0.02,0.06,3.927,1,13.4,0.96,-0.9,-0.79,0.5,0.59,0.13,0.18,0,65535,,,1,-32714
160,2016,09,26,74065302,49,15.9,-3276.8,-33,0.01,0.03,3.927,1,13.4,3.4,-0.89,-0.8,0.53,0.57,0.13,0.18,0,65535,,,1,-32714
161,2016,09,26,74066310,49,15.9,-3276.8,-33,0.01,0.03,3.927,1,13.4,2.92,-0.9,-0.8,0.53,0.59,0.12,0.18,0,65535,,,1,-32714
162,2016,09,26,74067303,48,15.8,-3276.8,-33,0.01,0.04,3.927,1,13.4,1.62,-0.9,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
163,2016,09,26,74068311,49,15.8,-3276.8,-33,0.01,0.03,3.927,1,13.4,3.28,-0.89,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
164,2016,09,26,74069310,49,15.4,-3276.8,-33,0.02,0.13,3.927,1,13.4,3.44,-0.9,-0.81,0.53,0.59,0.13,0.36,0,65535,,,1,-32714
165,2016,09,26,74070304,48,15.4,-3276.8,-33,0.02,0.06,3.927,1,13.4,1.8,-0.91,-0.78,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
166,2016,09,26,74071310,46,15.4,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.84,-0.91,-0.81,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
167,2016,09,26,74072310,44,15.4,-3276.8,-33,0.02,0.04,3.927,1,13.4,3.36,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
168,2016,09,26,74073305,41,15.4,-3276.8,-33,0.01,0.04,3.927,1,13.4,1.88,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
169,2016,09,26,74074306,40,15.4,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.86,-0.91,-0.81,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
170,2016,09,26,74075311,38,15.6,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.26,-0.92,-0.79,0.51,0.57,0.12,0.18,0,65535,,,1,-32714
171,2016,09,26,74076311,37,15.6,-3276.8,-33,0.01,0.06,3.927,1,13.4,1.5,-0.9,-0.81,0.53,0.59,0.12,0.18,0,65535,,,3,-32714
172,2016,09,26,74077306,39,15.9,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.08,-0.91,-0.81,0.49,0.57,0.14,0.18,0,65535,,,3,-32714
173,2016,09,26,74078311,40,15.9,-3276.8,-33,0.02,0.04,3.927,1,13.4,1.08,-0.9,-0.81,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
174,2016,09,26,74079305,40,16.4,-3276.8,-33,0.02,0.04,3.927,1,13.4,1.26,-0.9,-0.79,0.53,0.6,0.13,0.18,0,65535,,,3,-32714
175,2016,09,26,74080311,40,16.4,-3276.8,-33,0.01,0.04,3.927,1,13.4,5.42,-0.91,-0.8,0.51,0.57,0.12,0.18,0,65535,,,3,-32714
176,2016,09,26,74081311,41,16.5,-3276.8,-33,0.02,0.04,3.927,1,13.4,3.44,-0.91,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-24522
177,2016,09,26,74082312,41,16.5,-3276.8,-33,0.01,0.09,3.927,1,13.4,3.08,-0.9,-0.79,0.51,0.59,-0.01,0.18,0,65535,,,1,-32714
178,2016,09,26,74083312,41,17,-3276.8,-33,0.01,0.04,3.927,1,13.4,4.06,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,1,-32714
179,2016,09,26,74084311,41,17,-3276.8,-33,0.02,0.03,3.927,1,13.4,2.12,-0.9,-0.81,0.51,0.57,0.12,0.18,0,65535,,,1,-32714
180,2016,09,26,74085312,40,17.1,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.34,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
181,2016,09,26,74086311,41,17.1,-3276.8,-33,0.01,0.04,3.927,1,13.4,4.36,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
182,2016,09,26,74087311,42,17.2,-3276.8,-33,0.02,0.03,3.927,1,13.4,2.76,-0.9,-0.81,0.5,0.59,0.13,0.18,0,65535,,,1,-32714
183,2016,09,26,74088312,43,17.2,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.22,-0.9,-0.8,0.53,0.59,0.1,0.18,0,65535,,,1,-32714
184,2016,09,26,74089312,43,17.5,-3276.8,-33,0.01,0.03,3.927,1,13.4,3.06,-0.89,-0.81,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
185,2016,09,26,74090314,43,17.5,-3276.8,-33,0.02,0.03,3.927,1,13.4,1.42,-0.91,-0.81,0.51,0.59,0.1,0.18,0,65535,,,0,8246
186,2016,09,26,74091314,43,17.6,-3276.8,-33,0.02,0.04,3.927,1,13.4,0.8,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
187,2016,09,26,74092313,43,17.6,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.28,-0.92,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
188,2016,09,26,74093314,43,17.9,-3276.8,-33,0.02,0.04,3.927,1,13.4,1.84,-0.89,-0.8,0.51,0.57,0.13,0.18,0,65535,,,1,-32714
189,2016,09,26,74094314,43,17.9,-3276.8,-33,0.01,0.04,3.927,1,13.4,0.9,-0.9,-0.8,0.53,0.59,0.13,0.18,0,65535,,,1,-32714
190,2016,09,26,74095313,44,18.2,-3276.8,-33,0.01,0.04,3.927,1,13.4,1.92,-0.89,-0.8,0.5,0.57,0.13,0.18,0,65535,,,1,-32714
191,2016,09,26,74096313,44,18.2,-3276.8,-33,0.02,0.04,3.927,1,13.4,1.32,-0.9,-0.8,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
192,2016,09,26,74097313,43,18.5,-3276.8,-33,0.02,0.04,3.927,1,13.4,4.4,-0.9,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
193,2016,09,26,74098314,43,18.5,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.8,-0.91,-0.8,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
194,2016,09,26,74099314,43,18.4,-3276.8,-33,0.02,0.04,3.927,1,13.4,2.12,-0.9,-0.8,0.5,0.59,0.1,0.18,0,65535,,,1,-32714
195,2016,09,26,74100315,43,18.4,-3276.8,-33,0.01,0.03,3.927,1,13.4,4.34,-0.91,-0.81,0.5,0.57,0.13,0.18,0,65535,,,1,-32714
196,2016,09,26,74101312,43,18.7,-3276.8,-33,0.01,0.06,3.927,1,13.4,4.26,-0.92,-0.8,0.53,0.6,0.12,0.18,0,65535,,,1,-32714
197,2016,09,26,74102317,43,18.7,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.24,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
198,2016,09,26,74103316,44,18.9,-3276.8,-33,0.02,0.03,3.927,1,13.4,3.98,-0.9,-0.81,0.51,0.57,0.13,0.18,0,65535,,,1,-32714
199,2016,09,26,74104309,45,18.9,-3276.8,-33,0.02,0.03,3.927,1,13.4,2.72,-0.9,-0.81,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
200,2016,09,26,74105315,45,19.1,-3276.8,-33,0.02,0.04,3.927,1,13.4,1.52,-0.9,-0.8,0.53,0.59,0.12,0.18,0,65535,,,1,-32714
201,2016,09,26,74106315,44,19.1,-3276.8,-33,0.02,0.04,3.927,1,13.4,1.7,-0.91,-0.8,0.51,0.6,0.12,0.18,0,65535,,,1,-32714
202,2016,09,26,74107312,44,19.3,-3276.8,-33,0.01,0.06,3.927,1,13.4,2.22,-0.92,-0.81,0.51,0.6,0.13,0.18,0,65535,,,1,-32714
203,2016,09,26,74108315,43,19.3,-3276.8,-33,0.02,0.04,3.927,1,13.4,2.3,-0.9,-0.8,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
204,2016,09,26,74109310,43,19.5,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.26,-0.91,-0.81,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
205,2016,09,26,74110315,43,19.5,-3276.8,-33,0.02,0.04,3.927,1,13.4,2.56,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,1,-32714
206,2016,09,26,74111315,43,19.6,-3276.8,-33,0.02,0.06,3.927,1,13.4,1.42,-0.91,-0.79,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
207,2016,09,26,74112315,42,19.6,-3276.8,-33,0.01,0.03,3.927,1,13.4,3.92,-0.89,-0.81,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
208,2016,09,26,74113315,42,19.8,-3276.8,-33,0.01,0.04,3.927,1,13.4,4,-0.91,-0.79,0.51,0.59,0.12,0.18,0,65535,,,0,8246
209,2016,09,26,74114315,42,19.8,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.9,-0.9,-0.8,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
210,2016,09,26,74115314,42,19.9,-3276.8,-33,0.01,0.03,3.927,1,13.4,3.92,-0.9,-0.83,0.53,0.59,0.12,0.18,0,65535,,,1,-32714
211,2016,09,26,74116315,42,19.9,-3276.8,-33,0.02,0.04,3.927,1,13.4,2.06,-0.9,-0.8,0.53,0.59,0.13,0.18,0,65535,,,1,-24522
212,2016,09,26,74117315,42,20,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.38,-0.91,-0.81,0.51,0.59,0.13,0.18,0,65535,,,1,-24522
213,2016,09,26,74118314,42,20,-3276.8,-33,0.01,0.03,3.927,1,13.4,2.96,-0.9,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
214,2016,09,26,74119316,42,20.1,-3276.8,-33,0.01,0.03,3.927,1,13.4,1.64,-0.91,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-24522
215,2016,09,26,74120315,43,20.1,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.2,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-24522
216,2016,09,26,74121315,43,20.2,-3276.8,-33,0.02,0.03,3.927,1,13.4,2.46,-0.9,-0.81,0.51,0.57,0.12,0.18,0,65535,,,1,-24522
217,2016,09,26,74122317,43,20.2,-3276.8,-33,0.01,0.04,3.927,1,13.4,1.28,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
218,2016,09,26,74123317,43,20.3,-3276.8,-33,0.01,0.03,3.927,1,13.4,3.5,-0.91,-0.81,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
219,2016,09,26,74124318,44,20.3,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.64,-0.91,-0.8,0.51,0.57,0.12,0.18,0,65535,,,0,8246
220,2016,09,26,74125318,44,20.6,-3276.8,-33,0.02,0.12,3.927,1,13.4,2.04,-0.91,-0.81,0.51,0.59,0.12,0.36,0,65535,,,1,-24522
221,2016,09,26,74126317,44,20.6,-3276.8,-33,0.02,0.04,3.927,1,13.4,2.78,-0.9,-0.8,0.51,0.6,0.12,0.18,0,65535,,,1,-24522
222,2016,09,26,74127317,44,20.7,-3276.8,-33,0.01,0.06,3.927,2,13.4,1.56,-0.9,-0.79,0.53,0.6,0.13,0.18,0,65535,,,1,-24522
223,2016,09,26,74128318,44,20.7,-3276.8,-33,0.01,0.04,3.927,1,13.4,2.22,-0.91,-0.8,0.53,0.59,0.13,0.18,0,65535,,,1,-24522
224,2016,09,26,74129318,44,20.7,-3276.8,-33,0.02,0.06,3.927,1,13.4,3.48,-0.92,-0.79,0.53,0.59,0.13,0.18,0,65535,,,0,8246
225,2016,09,26,74130318,44,20.7,-3276.8,-33,0.01,0.03,3.927,1,13.4,2.82,-0.89,-0.81,0.53,0.59,0.13,0.18,0,65535,,,0,-24522
226,2016,09,26,74131318,44,21,-3276.8,-33,0.01,0.04,3.927,1,13.4,3.04,-0.91,-0.8,0.5,0.59,0.13,0.18,0,65535,,,1,-24522
227,2016,09,26,74132316,44,21,-3276.8,-33,0.01,0.06,3.927,1,13.26,2.74,-0.9,-0.8,0.49,0.59,0.13,0.18,0,65535,,,1,-24522
228,2016,09,26,74133314,43,21,-3276.8,-33,0.01,0.03,3.927,1,13.26,1.96,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
229,2016,09,26,74134318,43,21,-3276.8,-33,0.02,0.04,3.927,1,13.26,4.3,-0.9,-0.8,0.51,0.59,0.1,0.18,0,65535,,,1,-24522
230,2016,09,26,74135323,43,21,-3276.8,-33,0.01,0.03,3.927,1,13.26,6.66,-0.89,-0.8,0.51,0.57,0.13,0.18,0,65535,,,0,8246
231,2016,09,26,74136322,42,21,-3276.8,-33,0.02,0.04,3.927,1,13.26,4.86,-0.89,-0.8,0.49,0.59,0.12,0.18,0,65535,,,0,-24522
232,2016,09,26,74137323,42,21,-3276.8,-33,0.01,0.04,3.927,1,13.26,3.86,-0.89,-0.8,0.5,0.59,0.12,0.18,0,65535,,,1,-24522
233,2016,09,26,74138319,42,21,-3276.8,-33,0.02,0.03,3.927,1,13.26,5.4,-0.9,-0.81,0.51,0.57,0.12,0.18,0,65535,,,1,-24522
234,2016,09,26,74139325,42,21,-3276.8,-33,0.01,0.13,3.927,1,13.26,3.02,-0.89,-0.79,0.53,0.59,0.13,0.36,0,65535,,,1,-24522
235,2016,09,26,74140318,42,21,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.24,-0.91,-0.8,0.53,0.59,0.13,0.18,0,65535,,,0,8246
236,2016,09,26,74141323,42,21,-3276.8,-33,0.01,0.03,3.927,1,13.26,5.84,-0.91,-0.81,0.51,0.57,0.12,0.18,0,65535,,,0,-24522
237,2016,09,26,74142325,42,21,-3276.8,-33,0.02,0.03,3.927,1,13.26,3.06,-0.89,-0.8,0.53,0.59,0.12,0.18,0,65535,,,0,-24522
238,2016,09,26,74143323,42,21,-3276.8,-33,0.01,0.04,3.927,1,13.26,3.8,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,1,-24522
239,2016,09,26,74144325,42,21,-3276.8,-33,0.01,0.04,3.927,1,13.26,4.58,-0.92,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-24522
240,2016,09,26,74145325,41,20.7,-3276.8,-33,0.01,0.06,3.927,1,13.26,2.56,-0.9,-0.8,0.51,0.6,0.13,0.18,0,65535,,,1,-24522
241,2016,09,26,74146323,40,20.7,-3276.8,-33,0.01,0.04,3.927,1,13.26,4.76,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
242,2016,09,26,74147325,40,20.7,-3276.8,-33,0.02,0.04,3.927,1,13.26,6.26,-0.91,-0.81,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
243,2016,09,26,74148325,39,20.7,-3276.8,-33,0.01,0.04,3.927,1,13.26,3.98,-0.91,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
244,2016,09,26,74149325,39,20.8,-3276.8,-33,0.01,0.04,3.927,1,13.26,6.02,-0.9,-0.81,0.51,0.59,0.13,0.18,0,65535,,,3,-24522
245,2016,09,26,74150325,38,20.8,-3276.8,-33,0.01,0.04,3.927,1,13.26,3.84,-0.89,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
246,2016,09,26,74151323,38,20.5,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.14,-0.9,-0.79,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
247,2016,09,26,74152324,38,20.5,-3276.8,-33,0.01,0.06,3.927,1,13.26,3.68,-0.9,-0.79,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
248,2016,09,26,74153324,38,20.5,-3276.8,-33,0.01,0.04,3.927,1,13.26,3.66,-0.9,-0.8,0.5,0.57,0.13,0.18,0,65535,,,3,-32714
249,2016,09,26,74154323,38,20.5,-3276.8,-33,0.01,0.04,3.927,1,13.26,1.9,-0.9,-0.8,0.53,0.59,0.13,0.18,0,65535,,,3,-32714
250,2016,09,26,74155325,38,20.6,-3276.8,-33,0.02,0.04,3.927,1,13.26,3.52,-0.91,-0.79,0.51,0.57,0.14,0.18,0,65535,,,3,-32714
251,2016,09,26,74156324,38,20.6,-3276.8,-33,0.01,0.04,3.927,1,13.26,4.64,-0.91,-0.81,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
252,2016,09,26,74157325,38,20.3,-3276.8,-33,0.02,0.06,3.927,1,13.26,2.6,-0.87,-0.79,0.53,0.59,0.13,0.18,0,65535,,,3,-24522
253,2016,09,26,74158325,38,20.3,-3276.8,-33,0.01,0.03,3.927,1,13.26,3.64,-0.9,-0.8,0.51,0.59,0.13,0.19,0,65535,,,3,-24522
254,2016,09,26,74159325,38,20.1,-3276.8,-33,0.02,0.04,3.927,1,13.26,4.22,-0.91,-0.8,0.51,0.59,0.14,0.18,0,65535,,,3,-24522
255,2016,09,26,74160326,38,20.1,-3276.8,-33,0.01,0.03,3.927,1,13.26,2.5,-0.89,-0.81,0.53,0.59,0.13,0.18,0,65535,,,3,-24522
0,2016,09,26,74161326,38,19.6,-3276.8,-33,0.01,0.04,3.927,1,13.26,4.18,-0.91,-0.8,0.51,0.59,0.12,0.18,0,65535,,,3,-24522
1,2016,09,26,74162326,38,19.6,-3276.8,-33,0.01,0.03,3.927,1,13.26,5.32,-0.9,-0.81,0.51,0.57,0.14,0.18,0,65535,,,3,-24522
2,2016,09,26,74163325,37,19.1,-3276.8,-33,0.01,0.03,3.927,1,13.26,3.1,-0.89,-0.8,0.53,0.57,0.12,0.18,0,65535,,,3,-32714
3,2016,09,26,74164328,37,19.1,-3276.8,-33,0.02,0.04,3.927,1,13.26,4,-0.9,-0.83,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
4,2016,09,26,74165324,36,19,-3276.8,-33,0.01,0.06,3.927,1,13.26,4.92,-0.92,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
5,2016,09,26,74166326,36,19,-3276.8,-33,0.01,0.03,3.927,1,13.26,2.58,-0.9,-0.81,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
6,2016,09,26,74167326,35,18.9,-3276.8,-33,0.01,0.04,3.927,1,13.26,1.18,-0.91,-0.8,0.5,0.57,0.12,0.18,0,65535,,,3,-32714
7,2016,09,26,74168326,34,18.9,-3276.8,-33,0.01,0.04,3.927,1,13.26,5.48,-0.91,-0.81,0.51,0.57,0.13,0.18,0,65535,,,0,8246
8,2016,09,26,74169326,34,18.5,-3276.8,-33,0.02,0.06,3.927,1,13.26,4.12,-0.89,-0.79,0.51,0.57,0.1,0.18,0,65535,,,3,-32714
9,2016,09,26,74170326,34,18.5,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.16,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
10,2016,09,26,74171326,34,18.2,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.76,-0.91,-0.8,0.5,0.59,0.13,0.18,0,65535,,,3,-32714
11,2016,09,26,74172326,35,18.2,-3276.8,-33,0.01,0.04,3.927,1,13.26,2.5,-0.91,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
12,2016,09,26,74173326,36,17.6,-3276.8,-33,0.01,0.04,3.927,1,13.26,1.38,-0.92,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
13,2016,09,26,74174327,37,17.6,-3276.8,-33,0.02,0.04,3.927,1,13.26,3.1,-0.92,-0.8,0.51,0.57,0.13,0.18,0,65535,,,3,-32714
14,2016,09,26,74175327,38,16.7,-3276.8,-33,0.02,0.04,3.927,1,13.26,1.72,-0.91,-0.79,0.5,0.57,0.12,0.18,0,65535,,,3,-32714
15,2016,09,26,74176327,39,16.7,-3276.8,-33,0.01,0.04,3.927,1,13.26,1.16,-0.91,-0.8,0.51,0.59,0.13,0.18,0,65535,,,3,-32714
16,2016,09,26,74177327,38,16.3,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.9,-0.91,-0.83,0.51,0.59,0.12,0.18,0,65535,,,3,-32714
17,2016,09,26,74178328,38,16.3,-3276.8,-33,0.01,0.04,3.927,2,13.26,1.52,-0.91,-0.83,0.51,0.57,0.12,0.18,0,65535,,,3,-32714
18,2016,09,26,74179327,40,16.1,-3276.8,-33,0.02,0.03,3.927,2,13.26,2.56,-0.91,-0.83,0.51,0.59,0.1,0.18,0,65535,,,3,-32714
19,2016,09,26,74180331,42,16.1,-3276.8,-33,0.01,0.04,3.927,1,13.26,4.32,-0.91,-0.8,0.5,0.57,0.12,0.18,0,65535,,,1,-24522
20,2016,09,26,74181329,43,16,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.42,-0.91,-0.8,0.51,0.57,0.13,0.18,0,65535,,,1,-32714
21,2016,09,26,74182331,44,16,-3276.8,-33,0.01,0.04,3.927,1,13.26,3.98,-0.9,-0.81,0.51,0.59,0.1,0.19,0,65535,,,1,-32714
22,2016,09,26,74183333,45,15.9,-3276.8,-33,0.02,0.04,3.927,1,13.26,4.88,-0.92,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
23,2016,09,26,74184329,44,15.9,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.56,-0.9,-0.8,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
24,2016,09,26,74185333,44,15.5,-3276.8,-33,0.02,0.06,3.927,1,13.26,2.56,-0.91,-0.8,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
25,2016,09,26,74186331,44,15.5,-3276.8,-33,0.01,0.03,3.927,1,13.26,3.26,-0.91,-0.81,0.5,0.59,0.12,0.18,0,65535,,,1,-32714
26,2016,09,26,74187334,43,14.9,-3276.8,-33,0.02,0.06,3.927,1,13.26,1.92,-0.92,-0.83,0.53,0.56,0.12,0.18,0,65535,,,1,-32714
27,2016,09,26,74188333,43,14.9,-3276.8,-33,0.01,0.04,3.927,1,13.26,3.32,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
28,2016,09,26,74189334,42,14.6,-3276.8,-33,0.02,0.04,3.927,1,13.26,2.98,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,1,-32714
29,2016,09,26,74190335,42,14.6,-3276.8,-33,0.01,0.04,3.927,1,13.26,1.56,-0.9,-0.8,0.51,0.57,0.13,0.19,0,65535,,,1,-32714
30,2016,09,26,74191332,42,14.6,-3276.8,-33,0.01,0.03,3.927,1,13.26,3.68,-0.9,-0.81,0.5,0.59,0.13,0.18,0,65535,,,1,-32714
31,2016,09,26,74192335,42,14.6,-3276.8,-33,0.01,0.04,3.927,1,11.74,3.54,-0.91,-0.8,0.53,0.57,0.13,0.18,0,65535,,,1,-32714
32,2016,09,26,74193333,41,14.7,-3276.8,-33,0.01,0.03,3.927,1,11.74,1.98,-0.9,-0.8,0.5,0.59,0.13,0.18,0,65535,,,1,-32714
33,2016,09,26,74194336,41,14.7,-3276.8,-33,0.02,0.04,3.927,1,11.74,3.74,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-32714
34,2016,09,26,74195336,42,15,-3276.8,-33,0.01,0.06,3.927,1,11.74,3.9,-0.89,-0.79,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
35,2016,09,26,74196333,43,15,-3276.8,-33,0.02,0.04,3.927,1,11.74,2.78,-0.9,-0.8,0.51,0.57,0.12,0.18,0,65535,,,1,-32714
36,2016,09,26,74197333,43,15,-3276.8,-33,0.01,0.13,3.927,1,11.74,2.6,-0.9,-0.79,0.5,0.59,0.13,0.36,0,65535,,,1,-32714
37,2016,09,26,74198332,43,15,-3276.8,-33,0.01,0.03,3.927,1,11.74,2.96,-0.91,-0.81,0.51,0.57,0.12,0.18,0,65535,,,0,8246
38,2016,09,26,74199333,43,14.7,-3276.8,-33,0.02,0.04,3.927,1,11.74,1.88,-0.9,-0.8,0.51,0.57,0.12,0.18,0,65535,,,1,-32714
39,2016,09,26,74200333,44,14.7,-3276.8,-33,0.01,0.04,3.927,1,11.74,4.74,-0.9,-0.8,0.51,0.57,0.12,0.18,0,65535,,,1,-32714
40,2016,09,26,74201333,44,14.4,-3276.8,-33,0.01,0.04,3.927,1,11.74,5.78,-0.91,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
41,2016,09,26,74202333,45,14.4,-3276.8,-33,0.02,0.06,3.927,1,11.74,3.22,-0.92,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-32714
42,2016,09,26,74203333,46,14.2,-3276.8,-33,0.01,0.06,3.927,1,11.74,2.86,-0.9,-0.79,0.53,0.59,0.12,0.18,0,65535,,,1,-32714
43,2016,09,26,74204332,46,14.2,-3276.8,-33,0.01,0.04,3.927,1,11.74,3,-0.9,-0.8,0.51,0.57,0.13,0.18,0,65535,,,1,-24522
44,2016,09,26,74205333,46,14,-3276.8,-33,0.02,0.13,3.927,1,11.74,1.68,-0.89,-0.81,0.51,0.59,0.1,0.36,0,65535,,,0,8246
45,2016,09,26,74206335,47,14,-3276.8,-33,0.02,0.06,3.927,1,11.74,3.18,-0.9,-0.8,0.48,0.57,0.13,0.18,0,65535,,,0,8246
46,2016,09,26,74207332,47,14.1,-3276.8,-33,0.01,0.03,3.927,1,11.74,4.42,-0.91,-0.83,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
47,2016,09,26,74208333,47,14.1,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.32,-0.9,-0.81,0.53,0.59,0.12,0.18,0,65535,,,1,-24522
48,2016,09,26,74209334,46,13.9,-3276.8,-33,0.01,0.04,3.927,1,11.74,4.16,-0.9,-0.81,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
49,2016,09,26,74210333,46,13.9,-3276.8,-33,0.02,0.04,3.927,1,11.74,3.22,-0.89,-0.8,0.51,0.59,0.12,0.18,0,65535,,,1,-24522
50,2016,09,26,74211334,46,13.4,-3276.8,-33,0.02,0.04,3.927,1,11.74,1.8,-0.89,-0.8,0.53,0.59,0.12,0.18,0,65535,,,1,-24522
51,2016,09,26,74212335,46,13.4,-3276.8,-33,0.01,0.13,3.927,1,11.74,4.86,-0.9,-0.79,0.51,0.6,0.1,0.36,0,65535,,,1,-24522
52,2016,09,26,74213335,46,13,-3276.8,-33,0.02,0.03,3.927,1,11.74,2.76,-0.9,-0.8,0.51,0.59,0.13,0.18,0,65535,,,1,-24522
53,2016,09,26,74214335,46,13,-3276.8,-33,0.01,0.04,3.927,1,11.74,2.66,-0.9,-0.79,0.51,0.57,0.13,0.18,0,65535,,,3,-24522
