SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
49,2016,09,26,52643246,86,4.9,-3276.8,-39,0.01,0.06,4.046,6,8.24,2.26,-0.83,-0.77,0.37,0.48,0.42,0.51,0,65535,,,1,-24502
50,2016,09,26,52644246,85,5.3,-3276.8,-39,0.01,0.04,4.046,6,8.18,2.98,-0.83,-0.77,0.39,0.46,0.42,0.51,0,65535,,,1,-32694
51,2016,09,26,52645245,84,5.3,-3276.8,-39,0.01,0.04,4.046,5,8.18,2.74,-0.83,-0.77,0.4,0.48,0.43,0.53,0,65535,,,1,-32694
52,2016,09,26,52646246,83,6,-3276.8,-39,0.01,0.04,4.046,5,8,1.94,-0.81,-0.77,0.39,0.49,0.44,0.53,0,65535,,,1,-32694
53,2016,09,26,52647246,81,6,-3276.8,-39,0.01,0.04,4.046,6,8,1.6,-0.83,-0.77,0.39,0.46,0.43,0.53,0,65535,,,1,-32694
54,2016,09,26,52648247,81,6.6,-3276.8,-39,0.01,0.03,4.046,5,7.9,2.3,-0.81,-0.75,0.4,0.48,0.43,0.51,0,65535,,,1,-32694
55,2016,09,26,52649251,81,6.6,-3276.8,-39,0.01,0.03,4.046,5,7.9,1.82,-0.81,-0.77,0.4,0.48,0.44,0.51,0,65535,,,1,-32694
56,2016,09,26,52650249,81,7.4,-3276.8,-39,0.01,0.04,4.046,5,7.9,2.66,-0.83,-0.77,0.4,0.46,0.43,0.51,0,65535,,,1,-32694
57,2016,09,26,52651247,81,7.4,-3276.8,-39,0.01,0.04,4.046,5,7.9,3.24,-0.81,-0.78,0.4,0.46,0.42,0.53,0,65535,,,1,-32694
58,2016,09,26,52652247,81,8.5,-3276.8,-39,0.05,0.04,4.046,5,7.9,2.18,-0.84,-0.77,0.4,0.48,0.44,0.53,0,65535,,,1,-32694
59,2016,09,26,52653247,81,8.5,-3276.8,-38,0.04,0.14,4.046,5,7.9,2.38,-0.93,-0.67,0.42,0.55,0.37,0.48,0,65535,,,0,8266
60,2016,09,26,52654247,82,9.4,-3276.8,-39,0.03,0.09,4.046,6,7.9,1.5,-0.86,-0.71,0.4,0.53,0.37,0.5,0,65535,,,1,-32694
61,2016,09,26,52655247,82,9.4,-3276.8,-39,0.02,0.1,4.046,6,7.9,1.66,-0.9,-0.73,0.42,0.54,0.39,0.51,0,65535,,,1,-32694
62,2016,09,26,52656247,82,10.3,-3276.8,-39,0.02,0.04,4.046,6,7.9,2.54,-0.84,-0.77,0.43,0.5,0.39,0.51,0,65535,,,1,-32694
63,2016,09,26,52657247,82,10.3,-3276.8,-39,0.01,0.06,4.046,5,7.9,2.96,-0.81,-0.77,0.42,0.49,0.42,0.5,0,65535,,,1,-32694
64,2016,09,26,52658247,82,11.1,-3276.8,-39,0.01,0.04,4.046,5,7.9,3.54,-0.8,-0.77,0.42,0.49,0.42,0.5,0,65535,,,1,-32694
65,2016,09,26,52659248,82,11.1,-3276.8,-39,0.01,0.04,4.046,5,7.9,3.16,-0.81,-0.77,0.42,0.49,0.42,0.51,0,65535,,,1,-32694
66,2016,09,26,52660247,82,11.5,-3276.8,-39,0.01,0.04,4.046,5,7.9,3.08,-0.81,-0.77,0.4,0.49,0.42,0.51,0,65535,,,1,-24502
67,2016,09,26,52661247,82,11.5,-3276.8,-39,0.02,0.04,4.046,4,7.9,2.46,-0.81,-0.77,0.42,0.5,0.4,0.53,0,65535,,,1,-24502
68,2016,09,26,52662248,82,11.8,-3276.8,-39,0.01,0.03,4.046,5,7.48,2.24,-0.84,-0.78,0.42,0.49,0.42,0.5,0,65535,,,1,-24502
69,2016,09,26,52663247,82,11.8,-3276.8,-39,0.01,0.04,4.046,5,7.48,2.32,-0.81,-0.77,0.42,0.49,0.4,0.5,0,65535,,,1,-24502
70,2016,09,26,52664248,81,12.1,-3276.8,-39,0.01,0.04,4.046,5,7.48,2.38,-0.81,-0.77,0.43,0.49,0.4,0.51,0,65535,,,1,-24502
71,2016,09,26,52665247,81,12.1,-3276.8,-39,0.01,0.06,4.046,5,7.48,1.72,-0.81,-0.75,0.4,0.51,0.4,0.5,0,65535,,,1,-24502
72,2016,09,26,52666249,79,12.4,-3276.8,-38,0.01,0.04,4.046,5,7.48,1.82,-0.83,-0.77,0.42,0.49,0.42,0.51,0,65535,,,1,-32694
73,2016,09,26,52667250,78,12.4,-3276.8,-39,0.01,0.04,4.046,5,7.48,2.54,-0.81,-0.77,0.4,0.49,0.42,0.49,0,65535,,,1,-32694
74,2016,09,26,52668247,76,12.7,-3276.8,-38,0.01,0.04,4.046,4,7.48,1.6,-0.81,-0.75,0.42,0.49,0.4,0.51,0,65535,,,1,-32694
75,2016,09,26,52669249,75,12.7,-3276.8,-38,0.01,0.03,4.046,4,7.48,1.96,-0.81,-0.77,0.42,0.49,0.4,0.49,0,65535,,,1,-32694
76,2016,09,26,52670247,75,12.9,-3276.8,-39,0.01,0.04,4.046,4,7.4,2.64,-0.81,-0.75,0.43,0.51,0.4,0.5,0,65535,,,1,-32694
77,2016,09,26,52671250,74,12.9,-3276.8,-38,0.01,0.04,4.046,3,7.4,1.84,-0.8,-0.77,0.43,0.51,0.42,0.49,0,65535,,,1,-32694
78,2016,09,26,52672249,73,13.1,-3276.8,-38,0.01,0.04,4.046,4,7.4,2.14,-0.81,-0.77,0.42,0.5,0.4,0.5,0,65535,,,1,-32694
79,2016,09,26,52673250,72,13.1,-3276.8,-39,0.01,0.03,4.046,4,7.4,2,-0.81,-0.77,0.42,0.49,0.4,0.5,0,65535,,,1,-32694
80,2016,09,26,52674250,72,13.3,-3276.8,-39,0.01,0.04,4.046,3,7.4,1.16,-0.81,-0.77,0.43,0.5,0.42,0.5,0,65535,,,1,-32694
81,2016,09,26,52675248,71,13.3,-3276.8,-39,0.01,0.03,4.046,3,7.4,1.46,-0.81,-0.77,0.42,0.49,0.42,0.49,0,65535,,,0,8266
82,2016,09,26,52676251,72,13.5,-3276.8,-39,0.01,0.03,4.046,3,7.4,1.18,-0.81,-0.78,0.43,0.5,0.42,0.5,0,65535,,,1,-32694
83,2016,09,26,52677251,72,13.5,-3276.8,-39,0.01,0.03,4.046,3,7.4,2.3,-0.81,-0.77,0.43,0.5,0.42,0.5,0,65535,,,1,-32694
84,2016,09,26,52678251,71,13.9,-3276.8,-39,0.01,0.04,4.046,3,7.12,2.68,-0.8,-0.77,0.42,0.49,0.4,0.49,0,65535,,,1,-32694
85,2016,09,26,52679251,71,13.9,-3276.8,-39,0.01,0.04,4.046,3,7.12,2.14,-0.8,-0.77,0.42,0.51,0.4,0.5,0,65535,,,1,-32694
86,2016,09,26,52680253,71,14.3,-3276.8,-39,0.01,0.04,4.046,3,7.12,3.2,-0.81,-0.77,0.4,0.49,0.4,0.5,0,65535,,,1,-32694
87,2016,09,26,52681255,71,14.3,-3276.8,-38,0.01,0.04,4.046,3,7.12,2,-0.83,-0.78,0.42,0.5,0.42,0.51,0,65535,,,1,-32694
88,2016,09,26,52682251,71,14.7,-3276.8,-38,0.01,0.03,4.046,3,7.12,2.92,-0.81,-0.75,0.42,0.49,0.4,0.48,0,65535,,,1,-24502
89,2016,09,26,52683251,71,14.7,-3276.8,-38,0.01,0.04,4.046,3,7.12,2.78,-0.81,-0.77,0.43,0.48,0.4,0.5,0,65535,,,1,-24502
90,2016,09,26,52684251,71,15,-3276.8,-38,0.01,0.03,4.046,3,7.04,2.54,-0.81,-0.77,0.4,0.48,0.4,0.49,0,65535,,,1,-24502
91,2016,09,26,52685251,71,15,-3276.8,-38,0.01,0.03,4.046,3,7.04,2.98,-0.83,-0.77,0.42,0.49,0.4,0.49,0,65535,,,1,-24502
92,2016,09,26,52686251,71,15.3,-3276.8,-39,0.01,0.03,4.046,3,7.04,2.72,-0.8,-0.77,0.43,0.49,0.4,0.49,0,65535,,,1,-24502
93,2016,09,26,52687253,70,15.3,-3276.8,-38,0.02,0.04,4.046,3,7.04,1.88,-0.81,-0.77,0.42,0.49,0.4,0.5,0,65535,,,1,-24502
94,2016,09,26,52688254,71,15.9,-3276.8,-38,0.01,0.04,4.046,3,6.92,1.8,-0.81,-0.78,0.43,0.49,0.4,0.49,0,65535,,,1,-32694
95,2016,09,26,52689253,70,15.9,-3276.8,-38,0.01,0.04,4.046,3,6.92,1.82,-0.81,-0.78,0.42,0.5,0.42,0.49,0,65535,,,1,-32694
96,2016,09,26,52690254,70,16.1,-3276.8,-38,0.01,0.03,4.046,3,6.92,1.12,-0.8,-0.77,0.42,0.49,0.42,0.49,0,65535,,,1,-32694
97,2016,09,26,52691255,70,16.1,-3276.8,-39,0.01,0.04,4.046,3,6.92,2,-0.83,-0.77,0.42,0.49,0.4,0.49,0,65535,,,1,-32694
98,2016,09,26,52692255,70,16.3,-3276.8,-39,0.01,0.04,4.046,3,6.92,1.9,-0.81,-0.77,0.42,0.49,0.39,0.49,0,65535,,,1,-32694
99,2016,09,26,52693256,70,16.3,-3276.8,-39,0.01,0.04,4.046,3,6.92,1.78,-0.8,-0.75,0.43,0.5,0.4,0.5,0,65535,,,1,-24502
100,2016,09,26,52694256,70,16.7,-3276.8,-38,0.03,0.1,4.046,4,6.92,3.12,-0.87,-0.75,0.42,0.5,0.39,0.54,0,65535,,,0,8266
101,2016,09,26,52695256,69,16.7,-3276.8,-39,0.02,0.09,4.046,7,6.92,9.04,-0.84,-0.74,0.44,0.54,0.38,0.46,0,65535,,,0,8266
102,2016,09,26,52696257,69,16.9,-3276.8,-39,0.02,0.07,4.046,7,6.92,6.54,-0.86,-0.72,0.42,0.51,0.38,0.49,0,65535,,,1,-24502
103,2016,09,26,52697257,69,16.9,-3276.8,-39,0.01,0.04,4.046,6,6.92,4.5,-0.81,-0.77,0.42,0.49,0.4,0.49,0,65535,,,1,-24502
104,2016,09,26,52698259,69,16.7,-3276.8,-39,0.01,0.03,4.046,6,6.92,4.1,-0.81,-0.77,0.43,0.5,0.4,0.5,0,65535,,,1,-24502
105,2016,09,26,52699257,70,16.7,-3276.8,-39,0.01,0.04,4.046,6,6.92,3.04,-0.81,-0.75,0.42,0.5,0.39,0.49,0,65535,,,1,-24502
106,2016,09,26,52700258,69,16.5,-3276.8,-39,0.02,0.04,4.046,6,6.92,2.94,-0.81,-0.77,0.42,0.5,0.42,0.5,0,65535,,,1,-32694
107,2016,09,26,52701260,69,16.5,-3276.8,-39,0.01,0.04,4.046,6,6.92,1.86,-0.81,-0.75,0.42,0.49,0.4,0.5,0,65535,,,1,-32694
108,2016,09,26,52702257,69,16.4,-3276.8,-39,0.01,0.03,4.046,5,6.8,2.24,-0.83,-0.77,0.42,0.49,0.4,0.5,0,65535,,,1,-32694
109,2016,09,26,52703259,69,16.4,-3276.8,-39,0.02,0.04,4.046,5,6.8,2.68,-0.81,-0.75,0.42,0.5,0.4,0.5,0,65535,,,1,-32694
110,2016,09,26,52704260,69,16.5,-3276.8,-39,0.01,0.04,4.046,5,6.52,2.06,-0.83,-0.77,0.43,0.49,0.39,0.5,0,65535,,,1,-32694
111,2016,09,26,52705259,68,16.5,-3276.8,-39,0.01,0.04,4.046,5,6.52,2.12,-0.81,-0.78,0.42,0.5,0.4,0.49,0,65535,,,1,-32694
112,2016,09,26,52706260,69,16.4,-3276.8,-39,0.01,0.03,4.046,4,6.52,1.76,-0.81,-0.75,0.43,0.49,0.4,0.49,0,65535,,,1,-32694
113,2016,09,26,52707264,69,16.4,-3276.8,-39,0.02,0.04,4.046,4,6.52,1.72,-0.83,-0.77,0.42,0.5,0.4,0.51,0,65535,,,1,-32694
114,2016,09,26,52708259,69,16.3,-3276.8,-38,0.01,0.06,4.046,4,5.82,1.5,-0.81,-0.77,0.43,0.5,0.38,0.48,0,65535,,,1,-32694
115,2016,09,26,52709265,69,16.3,-3276.8,-38,0.01,0.04,4.046,4,5.82,1.46,-0.83,-0.77,0.42,0.49,0.39,0.49,0,65535,,,1,-32694
116,2016,09,26,52710265,70,16.1,-3276.8,-39,0.01,0.03,4.046,4,5.82,1.92,-0.8,-0.75,0.42,0.5,0.42,0.49,0,65535,,,1,-32694
117,2016,09,26,52711268,70,16.1,-3276.8,-39,0.01,0.06,4.046,4,5.82,1.96,-0.81,-0.77,0.4,0.5,0.4,0.51,0,65535,,,1,-32694
118,2016,09,26,52712265,70,16,-3276.8,-39,0.01,0.04,4.046,4,5.82,1.64,-0.81,-0.77,0.43,0.5,0.4,0.49,0,65535,,,1,-32694
119,2016,09,26,52713264,70,16,-3276.8,-39,0.02,0.03,4.046,4,5.82,1.7,-0.81,-0.75,0.42,0.49,0.4,0.49,0,65535,,,1,-24502
120,2016,09,26,52714262,70,15.6,-3276.8,-39,0.01,0.04,4.046,3,5.82,1.92,-0.81,-0.75,0.43,0.51,0.42,0.48,0,65535,,,1,-24502
121,2016,09,26,52715263,71,15.6,-3276.8,-39,0.01,0.03,4.046,3,5.82,1.56,-0.81,-0.77,0.42,0.5,0.4,0.5,0,65535,,,1,-24502
122,2016,09,26,52716263,71,15.6,-3276.8,-38,0.01,0.04,4.046,3,5.82,1.4,-0.81,-0.75,0.42,0.5,0.39,0.5,0,65535,,,1,-24502
123,2016,09,26,52717267,71,15.6,-3276.8,-38,0.01,0.04,4.046,3,5.82,1.34,-0.81,-0.77,0.43,0.5,0.4,0.49,0,65535,,,1,-24502
124,2016,09,26,52718268,72,15.8,-3276.8,-39,0.01,0.03,4.046,3,5.82,1.84,-0.81,-0.78,0.43,0.5,0.39,0.49,0,65535,,,1,-24502
125,2016,09,26,52719263,71,15.8,-3276.8,-38,0.01,0.03,4.046,4,5.82,1.76,-0.81,-0.77,0.43,0.49,0.39,0.49,0,65535,,,1,-24502
126,2016,09,26,52720267,72,16,-3276.8,-38,0.01,0.04,4.046,3,5.82,1.82,-0.81,-0.77,0.43,0.49,0.39,0.49,0,65535,,,1,-24502
127,2016,09,26,52721265,72,16,-3276.8,-38,0.01,0.04,4.046,3,5.82,1.46,-0.81,-0.77,0.43,0.49,0.39,0.5,0,65535,,,1,-24502
128,2016,09,26,52722266,71,16.2,-3276.8,-39,0.01,0.03,4.046,3,5.68,1.48,-0.83,-0.77,0.43,0.5,0.4,0.49,0,65535,,,1,-24502
129,2016,09,26,52723269,71,16.2,-3276.8,-39,0.02,0.03,4.046,3,5.68,1.3,-0.83,-0.77,0.42,0.5,0.4,0.5,0,65535,,,1,-24502
130,2016,09,26,52724268,71,16.4,-3276.8,-39,0.01,0.03,4.046,3,5.68,1.06,-0.81,-0.77,0.42,0.49,0.42,0.49,0,65535,,,1,-24502
131,2016,09,26,52725266,71,16.4,-3276.8,-38,0.01,0.04,4.046,3,5.68,1.3,-0.81,-0.77,0.42,0.5,0.4,0.49,0,65535,,,1,-24502
132,2016,09,26,52726268,70,16.5,-3276.8,-39,0.02,0.04,4.046,3,5.68,1.84,-0.81,-0.77,0.4,0.49,0.4,0.5,0,65535,,,1,-24502
133,2016,09,26,52727266,70,16.5,-3276.8,-39,0.01,0.03,4.046,3,5.68,1.28,-0.81,-0.77,0.42,0.49,0.4,0.49,0,65535,,,1,-24502
134,2016,09,26,52728268,69,16.7,-3276.8,-39,0.01,0.03,4.046,3,5.68,1.7,-0.81,-0.77,0.43,0.49,0.4,0.48,0,65535,,,1,-24502
135,2016,09,26,52729269,67,16.7,-3276.8,-39,0.01,0.04,4.046,3,5.68,1.78,-0.84,-0.77,0.42,0.5,0.4,0.49,0,65535,,,1,-24502
136,2016,09,26,52730267,67,16.8,-3276.8,-39,0.01,0.04,4.046,3,5.68,1.26,-0.81,-0.77,0.42,0.49,0.42,0.5,0,65535,,,1,-24502
137,2016,09,26,52731267,67,16.8,-3276.8,-39,0.01,0.03,4.046,3,5.68,1.58,-0.81,-0.75,0.42,0.49,0.4,0.48,0,65535,,,1,-24502
138,2016,09,26,52732270,67,16.9,-3276.8,-39,0.01,0.04,4.046,3,5.68,1.44,-0.81,-0.77,0.42,0.5,0.38,0.49,0,65535,,,1,-24502
139,2016,09,26,52733271,67,16.9,-3276.8,-39,0.01,0.04,4.046,3,5.68,2.08,-0.81,-0.77,0.43,0.51,0.4,0.5,0,65535,,,1,-24502
140,2016,09,26,52734268,68,17,-3276.8,-39,0.01,0.04,4.046,3,5.68,2.8,-0.83,-0.77,0.42,0.5,0.4,0.49,0,65535,,,1,-24502
141,2016,09,26,52735268,68,17,-3276.8,-38,0.01,0.04,4.046,3,5.68,2.54,-0.83,-0.77,0.42,0.5,0.4,0.49,0,65535,,,1,-24502
142,2016,09,26,52736270,68,17.1,-3276.8,-38,0.01,0.03,4.046,3,5.68,3,-0.81,-0.77,0.4,0.49,0.4,0.5,0,65535,,,1,-24502
143,2016,09,26,52737270,68,17.1,-3276.8,-38,0.01,0.04,4.046,3,5.68,2.46,-0.81,-0.77,0.42,0.48,0.4,0.49,0,65535,,,1,-24502
144,2016,09,26,52738272,68,17.2,-3276.8,-38,0.01,0.04,4.046,2,5.68,2.02,-0.81,-0.78,0.42,0.49,0.39,0.5,0,65535,,,1,-24502
145,2016,09,26,52739271,68,17.2,-3276.8,-38,0.01,0.03,4.046,3,5.68,1.64,-0.81,-0.77,0.42,0.48,0.4,0.48,0,65535,,,1,-24502
146,2016,09,26,52740273,68,17.3,-3276.8,-38,0.01,0.04,4.046,2,5.68,1.98,-0.83,-0.77,0.4,0.5,0.4,0.49,0,65535,,,1,-24502
147,2016,09,26,52741268,68,17.3,-3276.8,-38,0.01,0.03,4.046,2,5.68,1.98,-0.81,-0.77,0.4,0.49,0.4,0.49,0,65535,,,0,8266
148,2016,09,26,52742272,67,17.3,-3276.8,-38,0.01,0.06,4.046,2,4.94,1.9,-0.81,-0.77,0.42,0.5,0.4,0.49,0,65535,,,1,-24502
149,2016,09,26,52743271,67,17.3,-3276.8,-38,0.01,0.04,4.046,2,4.94,2,-0.83,-0.77,0.4,0.49,0.4,0.49,0,65535,,,1,-24502
150,2016,09,26,52744271,67,17.1,-3276.8,-38,0.01,0.04,4.046,2,4.94,1.56,-0.83,-0.77,0.42,0.5,0.4,0.5,0,65535,,,1,-24502
151,2016,09,26,52745272,67,17.1,-3276.8,-37,0.02,0.04,4.046,2,4.94,1.9,-0.81,-0.75,0.4,0.48,0.4,0.5,0,65535,,,1,-24502
152,2016,09,26,52746272,66,17.2,-3276.8,-38,0.01,0.04,4.046,2,4.94,1.88,-0.81,-0.78,0.42,0.49,0.39,0.49,0,65535,,,1,-24502
153,2016,09,26,52747273,66,17.2,-3276.8,-38,0.02,0.04,4.046,2,4.94,2.1,-0.8,-0.77,0.42,0.49,0.4,0.48,0,65535,,,1,-24502
