SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
15,2016,09,26,54864613,104,10.5,-3276.8,-13,0.01,0.03,4.033,3,1.46,0.3,-1.01,-0.95,0.14,0.2,0.13,0.18,0,65535,,,3,-24504
16,2016,09,26,54865614,99,10.5,-3276.8,-13,0.01,0.13,4.033,3,1.26,0.34,-1,-0.96,0.13,0.2,0.13,0.36,0,65535,,,1,-24504
17,2016,09,26,54866618,96,10.7,-3276.8,-13,0.01,0.04,4.033,3,1.26,0.26,-1,-0.96,0.15,0.2,0.1,0.18,0,65535,,,0,8264
18,2016,09,26,54867614,95,10.7,-3276.8,-13,0.01,0.1,4.033,3,0.84,0.24,-1.02,-0.97,0.15,0.2,-0.01,0.18,0,65535,,,0,-24504
19,2016,09,26,54868609,94,11.1,-3276.8,-13,0.01,0.02,4.033,2,0.84,0.22,-1,-0.95,0.16,0.2,0.12,0.18,0,65535,,,0,-24504
20,2016,09,26,54869620,94,11.1,-3276.8,-13,0.01,0.06,4.033,2,0.84,0.1,-0.98,-0.96,0.15,0.21,0.09,0.18,0,65535,,,0,-24504
21,2016,09,26,54870620,93,11.8,-3276.8,-13,0.01,0.04,4.033,2,0.84,4.76,-1.01,-0.96,0.13,0.2,0.13,0.18,0,65535,,,0,8264
22,2016,09,26,54871609,93,11.8,-3276.8,-13,0.01,0.04,4.033,2,0.84,2.8,-1,-0.95,0.13,0.21,0.12,0.18,0,65535,,,0,-24504
23,2016,09,26,54872620,93,12.7,-3276.8,-13,0.01,0.04,4.033,2,0.84,1.5,-1.01,-0.96,0.13,0.21,0.12,0.18,0,65535,,,1,-24504
24,2016,09,26,54873614,93,12.7,-3276.8,-13,0.01,0.03,4.033,2,0.84,1.34,-1,-0.95,0.18,0.2,0.12,0.18,0,65535,,,1,-24504
25,2016,09,26,54874615,93,13.8,-3276.8,-13,0.01,0.03,4.033,2,0.84,0.92,-1,-0.96,0.15,0.2,0.12,0.18,0,65535,,,1,-24504
26,2016,09,26,54875615,93,13.8,-3276.8,-13,0.01,0.02,4.033,2,0.84,0.78,-1,-0.96,0.15,0.21,0.12,0.18,0,65535,,,1,-24504
27,2016,09,26,54876614,94,15.1,-3276.8,-13,0.01,0.03,4.033,2,0.84,0.72,-1,-0.95,0.15,0.2,0.12,0.18,0,65535,,,1,-24504
28,2016,09,26,54877614,95,15.1,-3276.8,-13,0.01,0.02,4.033,2,0.78,0.54,-1,-0.96,0.15,0.2,0.1,0.18,0,65535,,,1,-24504
29,2016,09,26,54878625,96,16,-3276.8,-13,0.01,0.02,4.033,2,0.78,0.24,-1.01,-0.95,0.15,0.2,0.13,0.18,0,65535,,,0,8264
30,2016,09,26,54879615,96,16,-3276.8,-14,0.01,0.02,4.033,2,0.78,2.52,-1,-0.96,0.14,0.22,0.13,0.18,0,65535,,,0,8264
31,2016,09,26,54880615,96,16.8,-3276.8,-13,0.01,0.1,4.033,2,0.78,1.7,-1,-0.96,0.01,0.21,0.12,0.18,0,65535,,,1,-24504
32,2016,09,26,54881615,96,16.8,-3276.8,-14,0.01,0.04,4.033,2,0.78,0.88,-1,-0.96,0.16,0.21,0.1,0.18,0,65535,,,1,-24504
33,2016,09,26,54882615,96,17.5,-3276.8,-14,0.01,0.02,4.033,2,0.78,0.88,-1,-0.95,0.16,0.22,0.12,0.18,0,65535,,,1,-24504
34,2016,09,26,54883616,97,17.5,-3276.8,-13,0.01,0.03,4.033,2,0.78,0.66,-1,-0.96,0.15,0.2,0.13,0.18,0,65535,,,1,-24504
35,2016,09,26,54884615,98,17.9,-3276.8,-13,0.01,0.02,4.033,2,0.78,0.5,-1,-0.96,0.15,0.2,0.13,0.18,0,65535,,,1,-24504
36,2016,09,26,54885616,99,17.9,-3276.8,-13,0.01,0.03,4.033,2,0.78,7.18,-1.01,-0.97,0.14,0.2,0.13,0.18,0,65535,,,0,8264
37,2016,09,26,54886617,99,17.9,-3276.8,-13,0.01,0.03,4.033,1,0.78,4.56,-1.02,-0.95,0.15,0.2,0.12,0.18,0,65535,,,1,-24504
38,2016,09,26,54887617,99,17.9,-3276.8,-13,0.01,0.03,4.033,1,0.78,1.96,-1.01,-0.96,0.14,0.21,0.13,0.18,0,65535,,,0,8264
39,2016,09,26,54888620,99,17.9,-3276.8,-13,0.01,0.02,4.033,1,0.78,3.18,-1,-0.96,0.15,0.2,0.13,0.18,0,65535,,,0,-24504
40,2016,09,26,54889624,99,17.9,-3276.8,-13,0.01,0.03,4.033,1,0.78,1.56,-1,-0.96,0.14,0.21,0.1,0.18,0,65535,,,0,8264
41,2016,09,26,54890625,99,17.9,-3276.8,-13,0.01,0.02,4.033,1,0.78,3.74,-1.01,-0.95,0.14,0.2,0.13,0.18,0,65535,,,0,-24504
42,2016,09,26,54891625,99,17.9,-3276.8,-13,0.01,0.02,4.033,1,0.78,2.58,-1,-0.97,0.15,0.21,0.13,0.18,0,65535,,,0,-24504
43,2016,09,26,54892621,99,17.9,-3276.8,-13,0.01,0.03,4.033,1,0.78,6.76,-1,-0.97,0.14,0.2,0.12,0.18,0,65535,,,0,8264
44,2016,09,26,54893620,99,17.9,-3276.8,-13,0.01,0.02,4.033,1,0.78,4.68,-1,-0.96,0.15,0.2,0.12,0.18,0,65535,,,0,-24504
45,2016,09,26,54894625,0,17.9,-3276.8,-13,0.01,0.13,4.033,1,0.8,2.14,-1,-0.96,0.15,0.38,0.13,0.18,0,65535,,,0,8264
46,2016,09,26,54895625,0,17.9,-3276.8,-13,0.01,0.02,4.033,2,0.8,3.7,-0.98,-0.96,0.15,0.21,0.14,0.19,0,65535,,,0,8264
47,2016,09,26,54896618,0,17.6,-3276.8,-13,0.01,0.02,4.033,1,0.8,1.7,-1.01,-0.97,0.15,0.2,0.13,0.19,0,65535,,,0,8264
48,2016,09,26,54897625,0,17.6,-3276.8,-13,0.01,0.13,4.033,1,0.8,2.24,-1,-0.97,0.16,0.21,0.14,0.36,0,65535,,,3,-24504
49,2016,09,26,54898625,0,17.7,-3276.8,-13,0.01,0.03,4.033,2,0.8,2.26,-1.01,-0.95,0.15,0.2,0.13,0.18,0,65535,,,3,-24504
50,2016,09,26,54899620,62,17.7,-3276.8,-13,0.01,0.03,4.033,1,0.8,1.34,-1,-0.95,0.15,0.2,0.12,0.18,0,65535,,,3,-24504
51,2016,09,26,54900625,64,17.7,-3276.8,-13,0.01,0.02,4.033,1,4.244,1.82,-1.01,-0.96,0.15,0.21,0.14,0.18,0,65535,,,3,-24504
52,2016,09,26,54901626,64,17.7,-3276.8,-13,0.01,0.02,4.033,1,4.244,3.92,-0.98,-0.96,0.15,0.2,0.12,0.18,0,65535,,,3,-24504
53,2016,09,26,54902625,65,18,-3276.8,-14,0.03,0.09,4.033,2,35.74,1.8,-1.01,-0.93,0.16,0.21,0.04,0.18,0,65535,,,0,8264
54,2016,09,26,54903625,65,18,-3276.8,-13,0.01,0.07,4.033,2,35.74,0.78,-1,-0.96,0.16,0.22,0.07,0.16,0,65535,,,0,8264
55,2016,09,26,54904625,65,18.3,-3276.8,-13,0.01,0.12,4.033,2,0,0.36,-1.01,-0.96,0.01,0.22,0.07,0.16,0,65535,,,0,8264
56,2016,09,26,54905625,65,18.3,-3276.8,-14,0.02,0.03,4.033,1,0,1.18,-1.01,-0.95,0.16,0.22,0.09,0.19,0,65535,,,1,-24504
57,2016,09,26,54906625,65,18.9,-3276.8,-14,0.01,0.03,4.033,2,0,4.82,-0.98,-0.95,0.15,0.2,0.14,0.18,0,65535,,,1,-24504
58,2016,09,26,54907625,65,18.9,-3276.8,-14,0,0.03,4.033,2,0,5.5,-1,-0.95,0.18,0.22,0.13,0.18,0,65535,,,1,-24504
59,2016,09,26,54908625,65,19.4,-3276.8,-14,0.01,0.02,4.033,2,0,4.18,-1,-0.96,0.18,0.22,0.12,0.18,0,65535,,,1,-24504
60,2016,09,26,54909625,0,19.4,-3276.8,-14,0.01,0.02,4.033,2,0.8,1.8,-1,-0.96,0.18,0.22,0.12,0.18,0,65535,,,0,8264
61,2016,09,26,54910625,0,19.5,-3276.8,-14,0.01,0.03,4.033,2,0.8,0.82,-0.98,-0.96,0.18,0.21,0.12,0.18,0,65535,,,0,8264
62,2016,09,26,54911625,0,19.5,-3276.8,-14,0.01,0.02,4.033,2,0.8,0.36,-0.98,-0.97,0.15,0.22,0.12,0.18,0,65535,,,0,8264
63,2016,09,26,54912625,0,19.7,-3276.8,-14,0,0.02,4.033,2,0.8,0.68,-1,-0.97,0.16,0.21,0.13,0.18,0,65535,,,0,-24504
64,2016,09,26,54913625,0,19.7,-3276.8,-14,0.01,0.02,4.033,1,0.8,3.34,-1,-0.96,0.18,0.21,0.13,0.18,0,65535,,,0,8264
65,2016,09,26,54914625,0,19.5,-3276.8,-14,0,0.02,4.033,1,0.8,2.58,-1,-0.95,0.18,0.21,0.14,0.18,0,65535,,,3,-24504
66,2016,09,26,54915625,0,19.5,-3276.8,-12,0.06,0.1,4.033,1,0.8,1.12,-1,-0.95,0.06,0.2,0.14,0.19,0,65535,,,0,8264
67,2016,09,26,54916625,0,19.7,-3276.8,-12,0.02,0.12,4.033,2,0.8,0.5,-1,-0.96,0.04,0.16,0.15,0.18,0,65535,,,0,8264
68,2016,09,26,54917625,0,19.7,-3276.8,-12,0.01,0.06,4.033,1,0.8,0.22,-1,-0.96,0.07,0.18,0.15,0.2,0,65535,,,0,8264
69,2016,09,26,54918625,0,19.8,-3276.8,-12,0.02,0.04,4.033,1,0.8,7.64,-1,-0.97,0.08,0.18,0.15,0.19,0,65535,,,0,8264
70,2016,09,26,54919625,0,19.8,-3276.8,-12,0.02,0.06,4.033,2,0.8,3.3,-1,-0.96,0.12,0.2,0.15,0.18,0,65535,,,0,-24504
71,2016,09,26,54920625,0,19.9,-3276.8,-12,0.01,0.04,4.033,1,0.8,1.52,-1,-0.96,0.12,0.2,0.14,0.19,0,65535,,,0,8264
72,2016,09,26,54921625,0,19.9,-3276.8,-12,0.01,0.04,4.033,1,0.8,1.98,-1,-0.97,0.09,0.2,0.14,0.18,0,65535,,,0,-24504
73,2016,09,26,54922625,0,19.7,-3276.8,-13,0.01,0.12,4.033,1,0.8,0.9,-1,-0.95,0.12,0.2,-0.01,0.19,0,65535,,,0,8264
74,2016,09,26,54923625,0,19.7,-3276.8,-12,0.01,0.04,4.033,1,0.8,0.38,-1.01,-0.96,0.1,0.19,0.14,0.19,0,65535,,,0,8264
75,2016,09,26,54924625,0,19.6,-3276.8,-12,0.01,0.03,4.033,1,0.8,0.18,-1,-0.96,0.12,0.19,0.13,0.18,0,65535,,,0,8264
76,2016,09,26,54925625,0,19.6,-3276.8,-12,0.01,0.03,4.033,1,0.8,0.06,-1,-0.96,0.09,0.18,0.14,0.19,0,65535,,,0,8264
77,2016,09,26,54926625,0,19.1,-3276.8,-12,0.01,0.03,4.033,1,0.8,0.02,-1.01,-0.96,0.12,0.19,0.15,0.18,0,65535,,,0,8264
78,2016,09,26,54927625,0,19.1,-3276.8,-13,0.01,0.03,4.033,1,0.8,1.8,-1,-0.97,0.12,0.19,0.15,0.19,0,65535,,,0,8264
79,2016,09,26,54928625,60,18.7,-3276.8,-12,0.01,0.04,4.033,1,0.8,1.52,-1,-0.95,0.1,0.2,0.16,0.19,0,65535,,,0,-24504
80,2016,09,26,54929625,63,18.7,-3276.8,-13,0.01,0.04,4.032,1,34.3,0.8,-1,-0.96,0.1,0.19,0.15,0.19,0,65535,,,0,-24504
81,2016,09,26,54930626,64,18.6,-3276.8,-13,0.01,0.03,4.032,1,34.3,0.36,-1,-0.97,0.12,0.19,0.15,0.19,0,65535,,,0,8264
82,2016,09,26,54931625,65,18.6,-3276.8,-13,0.01,0.03,4.032,1,4.94,0.88,-1,-0.96,0.14,0.2,0.14,0.2,0,65535,,,0,8264
83,2016,09,26,54932625,60,18.3,-3276.8,-13,0.01,0.04,4.032,1,4.94,0.84,-1,-0.95,0.09,0.19,0.15,0.18,0,65535,,,1,-24504
84,2016,09,26,54933627,54,18.3,-3276.8,-12,0.01,0.06,4.032,1,7.9,1.96,-0.98,-0.96,0.08,0.19,0.14,0.18,0,65535,,,1,-24504
85,2016,09,26,54934625,52,18.5,-3276.8,-12,0.01,0.04,4.032,1,7.9,0.9,-1,-0.96,0.09,0.2,0.15,0.19,0,65535,,,0,8264
86,2016,09,26,54935627,51,18.5,-3276.8,-12,0.01,0.04,4.032,1,0,0.38,-1.01,-0.96,0.08,0.18,0.15,0.18,0,65535,,,0,8264
87,2016,09,26,54936627,50,18.5,-3276.8,-12,0.01,0.03,4.032,1,0,6.9,-1.01,-0.95,0.1,0.19,0.14,0.19,0,65535,,,0,8264
88,2016,09,26,54937625,50,18.5,-3276.8,-12,0.01,0.03,4.032,1,0,2.98,-0.98,-0.96,0.12,0.2,0.15,0.19,0,65535,,,0,8264
89,2016,09,26,54938627,50,18.5,-3276.8,-13,0.01,0.03,4.032,1,0,3.58,-1,-0.95,0.1,0.19,0.14,0.18,0,65535,,,0,-24504
90,2016,09,26,54939626,50,18.5,-3276.8,-12,0.01,0.12,4.032,1,0,2.38,-1,-0.96,0.12,0.19,0.15,0.36,0,65535,,,0,-24504
91,2016,09,26,54940626,50,18.4,-3276.8,-12,0.01,0.03,4.032,1,0,3.46,-1.01,-0.96,0.12,0.19,0.15,0.19,0,65535,,,0,-24504
92,2016,09,26,54941631,50,18.4,-3276.8,-12,0.01,0.03,4.032,1,0,1.48,-1,-0.97,0.12,0.19,0.15,0.19,0,65535,,,1,-24504
93,2016,09,26,54942630,0,18.7,-3276.8,-12,0.01,0.04,4.032,1,0.8,3.88,-0.98,-0.96,0.12,0.2,0.15,0.19,0,65535,,,1,-24504
94,2016,09,26,54943626,0,18.7,-3276.8,-12,0.01,0.03,4.032,1,0.8,1.8,-1.01,-0.95,0.1,0.19,0.14,0.19,0,65535,,,1,-24504
95,2016,09,26,54944628,60,19.2,-3276.8,-12,0.01,0.12,4.032,1,0.8,1.4,-1,-0.95,0.1,0.19,-0.01,0.19,0,65535,,,1,-24504
96,2016,09,26,54945627,71,19.2,-3276.8,-12,0.01,0.03,4.032,1,34.74,1.02,-1,-0.97,0.1,0.19,0.14,0.18,0,65535,,,1,-24504
97,2016,09,26,54946627,76,19.7,-3276.8,-12,0.01,0.03,4.032,1,34.74,1.28,-1,-0.96,0.09,0.18,0.15,0.19,0,65535,,,1,-24504
98,2016,09,26,54947628,78,19.7,-3276.8,-12,0.01,0.02,4.032,1,34.74,1.88,-1,-0.97,0.12,0.18,0.14,0.18,0,65535,,,1,-24504
99,2016,09,26,54948627,79,20.1,-3276.8,-12,0.01,0.03,4.032,1,34.74,3.5,-0.98,-0.96,0.12,0.19,0.14,0.19,0,65535,,,1,-24504
100,2016,09,26,54949628,80,20.1,-3276.8,-13,0.01,0.03,4.032,1,35.4,1.54,-1,-0.96,0.13,0.2,0.15,0.18,0,65535,,,1,-24504
101,2016,09,26,54950628,80,20.5,-3276.8,-13,0.01,0.03,4.032,1,35.4,1.64,-1,-0.96,0.12,0.19,0.14,0.18,0,65535,,,1,-24504
102,2016,09,26,54951631,72,20.5,-3276.8,-13,0.01,0.02,4.032,1,32.66,2.06,-1,-0.95,0.13,0.19,0.15,0.19,0,65535,,,1,-24504
103,2016,09,26,54952629,68,21.1,-3276.8,-13,0.01,0.04,4.032,1,32.66,2.12,-1,-0.96,0.13,0.21,0.14,0.19,0,65535,,,1,-24504
104,2016,09,26,54953631,66,21.1,-3276.8,-13,0.01,0.03,4.032,1,32.66,1.22,-1,-0.96,0.12,0.2,0.14,0.19,0,65535,,,1,-24504
105,2016,09,26,54954631,65,21.4,-3276.8,-13,0.05,0.13,4.032,1,32.66,1.76,-1.03,-0.95,0.14,0.27,0.02,0.19,0,65535,,,0,8264
106,2016,09,26,54955631,65,21.4,-3276.8,-14,0.03,0.09,4.032,1,32.66,0.76,-0.98,-0.96,0.19,0.25,0.04,0.18,0,65535,,,0,8264
107,2016,09,26,54956631,65,22,-3276.8,-14,0.01,0.03,4.032,1,32.66,0.34,-0.98,-0.96,0.2,0.24,0.12,0.18,0,65535,,,0,8264
108,2016,09,26,54957631,65,22,-3276.8,-14,0.01,0.03,4.032,1,0,0.14,-0.98,-0.96,0.2,0.24,0.12,0.18,0,65535,,,0,8264
109,2016,09,26,54958631,65,22.2,-3276.8,-14,0.01,0.03,4.032,1,0,0.06,-0.98,-0.95,0.2,0.25,0.13,0.18,0,65535,,,0,8264
110,2016,09,26,54959632,65,22.2,-3276.8,-14,0.01,0.03,4.032,1,0,0.02,-1,-0.95,0.2,0.24,0.1,0.18,0,65535,,,0,8264
111,2016,09,26,54960633,65,22.4,-3276.8,-14,0.01,0.02,4.032,1,0,0,-0.98,-0.96,0.2,0.22,0.12,0.18,0,65535,,,0,8264
112,2016,09,26,54961632,65,22.4,-3276.8,-14,0.01,0.02,4.032,1,0,0,-0.98,-0.95,0.2,0.24,0.12,0.18,0,65535,,,0,8264
113,2016,09,26,54962634,65,22.5,-3276.8,-14,0.01,0.02,4.032,1,0,0,-0.98,-0.95,0.19,0.24,0.12,0.18,0,65535,,,0,8264
114,2016,09,26,54963633,65,22.5,-3276.8,-15,0.01,0.02,4.032,1,0,0,-1.01,-0.96,0.19,0.24,0.12,0.18,0,65535,,,0,8264
115,2016,09,26,54964636,0,22.7,-3276.8,-14,0.01,0.02,4.032,1,0.8,0.14,-0.98,-0.95,0.18,0.22,0.13,0.18,0,65535,,,0,8264
116,2016,09,26,54965632,0,22.7,-3276.8,-14,0.01,0.02,4.032,1,0.8,0.26,-1,-0.96,0.19,0.24,0.13,0.18,0,65535,,,3,-24504
117,2016,09,26,54966632,57,22.8,-3276.8,-14,0.01,0.1,4.032,1,0.8,0.24,-0.98,-0.96,0.2,0.25,-0.01,0.18,0,65535,,,3,-24504
118,2016,09,26,54967633,69,22.8,-3276.8,-14,0.01,0.03,4.032,1,1.62,0.22,-0.98,-0.95,0.19,0.22,0.12,0.18,0,65535,,,3,-24504
119,2016,09,26,54968633,81,22.9,-3276.8,-14,0,0.02,4.032,1,1.62,0.36,-1,-0.96,0.19,0.24,0.13,0.18,0,65535,,,3,-24504
120,2016,09,26,54969632,86,22.9,-3276.8,-15,0,0.03,4.032,1,1.62,0.42,-1,-0.96,0.19,0.24,0.13,0.18,0,65535,,,0,8264
121,2016,09,26,54970633,89,22.7,-3276.8,-14,0.01,0.03,4.032,1,1.62,0.52,-0.98,-0.96,0.19,0.24,0.12,0.18,0,65535,,,0,-24504
122,2016,09,26,54971633,90,22.7,-3276.8,-14,0.01,0.02,4.032,1,13.06,4.2,-1,-0.96,0.19,0.24,0.12,0.18,0,65535,,,0,8264
123,2016,09,26,54972633,90,22.5,-3276.8,-14,0.01,0.04,4.032,1,13.06,2.78,-1,-0.96,0.19,0.24,0.1,0.19,0,65535,,,1,-24504
124,2016,09,26,54973633,91,22.5,-3276.8,-14,0,0.02,4.032,1,11.54,3.34,-1,-0.96,0.19,0.22,0.13,0.18,0,65535,,,1,-24504
125,2016,09,26,54974633,91,22.1,-3276.8,-14,0.01,0.02,4.032,1,11.54,2.36,-1,-0.96,0.19,0.24,0.14,0.18,0,65535,,,1,-24504
126,2016,09,26,54975634,91,22.1,-3276.8,-14,0.01,0.02,4.032,1,9.48,2.64,-1,-0.95,0.19,0.22,0.12,0.18,0,65535,,,1,-24504
127,2016,09,26,54976634,91,21.4,-3276.8,-14,0.01,0.04,4.032,1,9.48,1.94,-1,-0.96,0.19,0.24,0.09,0.18,0,65535,,,1,-24504
128,2016,09,26,54977634,91,21.4,-3276.8,-15,0.01,0.03,4.032,1,5.82,0.84,-1,-0.96,0.19,0.24,0.12,0.18,0,65535,,,0,8264
129,2016,09,26,54978635,0,21.1,-3276.8,-14,0.01,0.02,4.032,1,0.8,3.42,-0.98,-0.95,0.19,0.24,0.14,0.18,0,65535,,,1,-24504
130,2016,09,26,54979634,57,21.1,-3276.8,-14,0.01,0.02,4.032,1,0.8,2.18,-1,-0.96,0.19,0.24,0.14,0.18,0,65535,,,1,-24504
131,2016,09,26,54980634,53,20.8,-3276.8,-14,0.01,0.02,4.032,1,32.92,1.3,-1,-0.96,0.19,0.22,0.13,0.19,0,65535,,,1,-24504
132,2016,09,26,54981635,51,20.8,-3276.8,-14,0.01,0.02,4.032,1,32.92,0.9,-0.98,-0.96,0.19,0.22,0.12,0.18,0,65535,,,0,8264
133,2016,09,26,54982635,51,20.5,-3276.8,-14,0.01,0.02,4.032,1,32.92,3.3,-1,-0.96,0.19,0.22,0.13,0.18,0,65535,,,0,-24504
134,2016,09,26,54983635,42,20.5,-3276.8,-14,0.01,0.02,4.032,1,32.92,2.46,-1,-0.95,0.19,0.24,0.13,0.18,0,65535,,,0,-24504
135,2016,09,26,54984635,38,20.3,-3276.8,-15,0.01,0.02,4.032,1,35.4,3.16,-0.98,-0.95,0.18,0.24,0.13,0.18,0,65535,,,0,8264
136,2016,09,26,54985638,36,20.3,-3276.8,-14,0.01,0.01,4.032,1,35.4,3.72,-0.98,-0.96,0.19,0.22,0.14,0.18,0,65535,,,3,-24504
137,2016,09,26,54986637,36,20.3,-3276.8,-14,0.01,0.02,4.032,1,6.86,1.72,-0.98,-0.96,0.19,0.22,0.13,0.18,0,65535,,,0,8264
138,2016,09,26,54987636,35,20.3,-3276.8,-14,0.01,0.02,4.032,1,6.86,2.44,-1,-0.95,0.19,0.24,0.13,0.18,0,65535,,,0,-24504
139,2016,09,26,54988637,35,20.1,-3276.8,-14,0.01,0.02,4.032,1,6.86,1.4,-1,-0.95,0.18,0.22,0.13,0.18,0,65535,,,0,-24504
140,2016,09,26,54989637,27,20.1,-3276.8,-15,0.01,0.03,4.032,1,6.86,3.42,-1,-0.96,0.19,0.22,0.12,0.18,0,65535,,,0,-24504
141,2016,09,26,54990637,23,19.9,-3276.8,-15,0.01,0.02,4.032,1,6.86,2.16,-1,-0.95,0.19,0.22,0.13,0.18,0,65535,,,0,-24504
142,2016,09,26,54991637,21,19.9,-3276.8,-15,0.01,0.03,4.032,1,6.86,3.18,-1,-0.95,0.19,0.22,0.13,0.18,0,65535,,,0,8264
143,2016,09,26,54992637,21,19.7,-3276.8,-14,0.01,0.02,4.032,1,6.86,2.56,-0.98,-0.95,0.18,0.22,0.13,0.18,0,65535,,,3,-24504
144,2016,09,26,54993640,18,19.7,-3276.8,-14,0.01,0.03,4.031,1,6.86,1.38,-1,-0.96,0.19,0.22,0.12,0.18,0,65535,,,3,-24505
145,2016,09,26,54994637,16,19.8,-3276.8,-14,0.01,0.03,4.031,1,6.86,1.18,-1,-0.95,0.16,0.22,0.13,0.18,0,65535,,,3,-24505
146,2016,09,26,54995641,16,19.8,-3276.8,-14,0.01,0.02,4.031,1,6.86,0.62,-0.98,-0.96,0.19,0.22,0.13,0.18,0,65535,,,3,-24505
147,2016,09,26,54996639,16,20.2,-3276.8,-14,0.01,0.03,4.031,1,6.86,0.8,-0.98,-0.95,0.19,0.24,0.12,0.18,0,65535,,,3,-24505
148,2016,09,26,54997638,16,20.2,-3276.8,-14,0.01,0.02,4.031,1,6.86,3.86,-0.98,-0.96,0.19,0.24,0.12,0.18,0,65535,,,0,8263
149,2016,09,26,54998639,17,20.6,-3276.8,-14,0.01,0.03,4.031,1,6.86,2.18,-1,-0.93,0.18,0.25,0.12,0.18,0,65535,,,3,-32697
150,2016,09,26,54999640,17,20.6,-3276.8,-14,0.01,0.02,4.031,1,6.86,3.06,-0.98,-0.96,0.19,0.24,0.12,0.18,0,65535,,,3,-32697
151,2016,09,26,55000643,17,20.9,-3276.8,-14,0.01,0.02,4.031,1,6.86,2.3,-1,-0.96,0.18,0.22,0.14,0.18,0,65535,,,3,-32697
152,2016,09,26,55001642,16,20.9,-3276.8,-14,0.01,0.03,4.031,1,6.86,2.18,-1,-0.95,0.18,0.24,0.12,0.19,0,65535,,,3,-32697
153,2016,09,26,55002641,16,21.2,-3276.8,-14,0.01,0.03,4.031,1,6.86,1,-1,-0.95,0.19,0.22,0.12,0.18,0,65535,,,0,8263
154,2016,09,26,55003643,16,21.2,-3276.8,-15,0.01,0.1,4.031,1,6.86,0.7,-0.98,-0.96,0.19,0.24,-0.01,0.18,0,65535,,,0,8263
155,2016,09,26,55004643,17,21.5,-3276.8,-15,0.01,0.02,4.031,1,6.86,0.32,-0.98,-0.96,0.2,0.25,0.13,0.18,0,65535,,,0,8263
156,2016,09,26,55005641,17,21.5,-3276.8,-15,0.01,0.02,4.031,1,6.86,0.12,-0.98,-0.95,0.19,0.24,0.14,0.18,0,65535,,,0,-32697
