SeqNo,Year,Month,Day,ms,HR,BR,Temp,Posture,Activity,Peak Accel,BattV,BrWaveAmp,ECGAmp,ECGNoise,XAccelMin,XAccelPeak,YAccelMin,YAccelPeak,ZAccelMin,ZAccelPeak,SysCh,GSR,SPO2,BloodPrs,AlmStatus,LEDStatus
0,2016,09,26,62644056,109,8.2,-3276.8,-24,0.03,0.1,3.953,1368,0,0.14,-0.97,-0.85,0.38,0.54,0.06,0.15,0,65535,,,0,8250
1,2016,09,26,62645055,109,8.4,-3276.8,-24,0.03,0.06,3.951,1175,0,0.06,-0.96,-0.91,0.37,0.45,0.04,0.15,0,65535,,,0,8250
2,2016,09,26,62646056,109,8.4,-3276.8,-23,0.02,0.08,3.951,1021,0,7.76,-0.96,-0.89,0.37,0.5,0.01,0.14,0,65535,,,0,8250
3,2016,09,26,62647057,109,8.3,-3276.8,-23,0.02,0.06,3.951,876,0,7.92,-0.96,-0.91,0.37,0.44,0.02,0.13,0,65535,,,0,8250
4,2016,09,26,62648057,109,8.3,-3276.8,-23,0.01,0.04,3.951,761,0,11.26,-0.96,-0.9,0.39,0.45,0.04,0.14,0,65535,,,0,8250
5,2016,09,26,62649055,109,8.3,-3276.8,-23,0.02,0.03,3.951,653,0,12.56,-0.96,-0.92,0.38,0.44,0.06,0.14,0,65535,,,0,8250
6,2016,09,26,62650058,109,8.3,-3276.8,-23,0.03,0.04,3.951,568,0,18.34,-0.96,-0.91,0.37,0.43,0.03,0.1,0,65535,,,0,8250
7,2016,09,26,62651053,0,8.3,-3276.8,-23,0.02,0.12,3.951,489,0.8,11.4,-0.96,-0.77,0.37,0.45,0,0.14,0,65535,,,0,8250
8,2016,09,26,62652057,60,8.3,-3276.8,-22,0.01,0.04,3.951,425,0.8,5.96,-0.96,-0.91,0.37,0.45,0.01,0.12,0,65535,,,0,-24518
9,2016,09,26,62653057,63,7.4,-3276.8,-25,0.06,0.06,3.951,366,11.224,20.42,-0.96,-0.9,0.38,0.44,0,0.09,0,65535,,,0,8250
10,2016,09,26,62654055,64,7.4,-3276.8,-26,0.1,0.21,3.951,320,11.224,23.72,-1.07,-0.74,0.39,0.57,-0.1,0.21,0,65535,,,0,8250
11,2016,09,26,62655060,65,7.3,-3276.8,-24,0.06,0.16,3.951,275,11.224,17.7,-1,-0.8,0.31,0.54,-0.2,0.04,0,65535,,,0,8250
12,2016,09,26,62656057,65,7.3,-3276.8,-24,0.05,0.13,3.951,241,11.224,10.98,-0.97,-0.9,0.37,0.44,0.02,0.15,0,65535,,,0,8250
13,2016,09,26,62657056,60,7.5,-3276.8,-24,0.03,0.08,3.951,207,11.084,6,-0.96,-0.9,0.39,0.49,0.06,0.15,0,65535,,,1,-24518
14,2016,09,26,62658057,54,7.5,-3276.8,-26,0.05,0.07,3.949,182,11.084,6.9,-0.96,-0.91,0.38,0.46,0.08,0.16,0,65535,,,0,8250
15,2016,09,26,62659056,52,7.9,-3276.8,-26,0.04,0.09,3.949,156,9.524,14.26,-0.96,-0.86,0.38,0.51,0.12,0.19,0,65535,,,0,8250
16,2016,09,26,62660056,51,7.9,-3276.8,-24,0.05,0.1,3.949,137,9.524,7.44,-0.96,-0.85,0.39,0.48,0.01,0.21,0,65535,,,0,8250
17,2016,09,26,62661057,50,8.3,-3276.8,-25,0.02,0.12,3.949,119,0.86,3.42,-0.96,-0.9,0.38,0.49,0,0.15,0,65535,,,0,8250
18,2016,09,26,62662056,50,8.3,-3276.8,-25,0.02,0.04,3.949,103,0.86,8.42,-0.96,-0.9,0.39,0.46,0.07,0.16,0,65535,,,0,8250
19,2016,09,26,62663056,50,8.7,-3276.8,-26,0.04,0.08,3.949,91,0.86,3.88,-0.96,-0.84,0.42,0.49,0.07,0.15,0,65535,,,0,8250
20,2016,09,26,62664057,50,8.7,-3276.8,-27,0.03,0.1,3.949,80,0.86,5.98,-0.95,-0.85,0.45,0.55,0.03,0.14,0,65535,,,0,8250
21,2016,09,26,62665055,50,9,-3276.8,-27,0.02,0.06,3.949,70,0.86,5.36,-0.95,-0.85,0.44,0.51,0.03,0.13,0,65535,,,0,8250
22,2016,09,26,62666057,50,9,-3276.8,-27,0.02,0.06,3.949,61,0.86,2.32,-0.95,-0.86,0.43,0.53,0.03,0.14,0,65535,,,0,8250
23,2016,09,26,62667057,0,9.3,-3276.8,-27,0.02,0.06,3.949,53,0.8,7.68,-0.96,-0.89,0.44,0.51,0.02,0.15,0,65535,,,0,8250
24,2016,09,26,62668056,0,9.3,-3276.8,-27,0.03,0.06,3.949,48,0.8,10.26,-0.95,-0.85,0.44,0.51,0.03,0.14,0,65535,,,0,8250
25,2016,09,26,62669057,0,9.6,-3276.8,-27,0.02,0.06,3.949,41,0.8,14.84,-0.96,-0.86,0.44,0.54,0.03,0.15,0,65535,,,0,8250
26,2016,09,26,62670056,0,9.6,-3276.8,-27,0.02,0.04,3.949,36,0.8,12.1,-0.93,-0.86,0.45,0.53,0.03,0.12,0,65535,,,0,8250
27,2016,09,26,62671056,0,10.1,-3276.8,-27,0.02,0.04,3.949,31,0.8,5.58,-0.96,-0.87,0.45,0.53,0.02,0.14,0,65535,,,0,8250
28,2016,09,26,62672056,0,10.1,-3276.8,-27,0.01,0.06,3.949,27,0.8,4.38,-0.96,-0.87,0.44,0.53,0.01,0.1,0,65535,,,0,8250
29,2016,09,26,62673056,0,10.9,-3276.8,-27,0.02,0.03,3.949,23,0.8,7.34,-0.95,-0.87,0.45,0.53,0.03,0.12,0,65535,,,0,8250
30,2016,09,26,62674061,0,10.9,-3276.8,-27,0.02,0.06,3.949,20,0.8,5.94,-0.96,-0.84,0.44,0.53,0.04,0.13,0,65535,,,0,8250
31,2016,09,26,62675061,65,11,-3276.8,-27,0.02,0.04,3.949,18,0.8,6.08,-0.95,-0.85,0.44,0.53,0.03,0.13,0,65535,,,0,-24518
32,2016,09,26,62676062,73,11,-3276.8,-27,0.02,0.04,3.949,15,9.644,3.4,-0.96,-0.85,0.43,0.54,0.02,0.13,0,65535,,,0,8250
33,2016,09,26,62677060,77,11.1,-3276.8,-27,0.01,0.04,3.949,14,9.644,2.84,-0.95,-0.87,0.45,0.51,0.06,0.13,0,65535,,,0,-24518
34,2016,09,26,62678058,79,11.1,-3276.8,-27,0.02,0.04,3.949,12,10.56,1.22,-0.95,-0.86,0.44,0.51,0.04,0.12,0,65535,,,0,8250
35,2016,09,26,62679060,79,10.9,-3276.8,-27,0.01,0.03,3.949,11,10.56,1.92,-0.96,-0.89,0.44,0.51,0.04,0.14,0,65535,,,0,8250
36,2016,09,26,62680059,80,10.9,-3276.8,-27,0.01,0.03,3.949,10,10.56,2.7,-0.95,-0.89,0.44,0.53,0.04,0.14,0,65535,,,0,-24518
37,2016,09,26,62681066,80,11,-3276.8,-27,0.02,0.04,3.949,9,10.56,3.46,-0.95,-0.87,0.44,0.51,0.03,0.13,0,65535,,,0,8250
38,2016,09,26,62682064,80,11,-3276.8,-27,0.01,0.04,3.949,7,10.56,8.24,-0.96,-0.86,0.44,0.53,0.06,0.12,0,65535,,,0,8250
39,2016,09,26,62683062,80,11.1,-3276.8,-27,0.01,0.03,3.949,7,10.56,6.74,-0.96,-0.89,0.45,0.53,0.06,0.13,0,65535,,,0,-24518
40,2016,09,26,62684061,75,11.1,-3276.8,-27,0.01,0.03,3.949,6,10.56,3.54,-0.96,-0.87,0.44,0.51,0.06,0.13,0,65535,,,1,-24518
41,2016,09,26,62685062,69,11.2,-3276.8,-27,0.01,0.03,3.949,5,10.56,3.52,-0.96,-0.87,0.45,0.53,0.06,0.13,0,65535,,,1,-24518
42,2016,09,26,62686062,67,11.2,-3276.8,-27,0.01,0.04,3.949,5,9.78,1.72,-0.95,-0.87,0.45,0.53,0.06,0.15,0,65535,,,1,-24518
43,2016,09,26,62687063,66,11.3,-3276.8,-27,0.02,0.03,3.949,4,9.78,1.76,-0.95,-0.86,0.46,0.53,0.04,0.13,0,65535,,,1,-24518
44,2016,09,26,62688063,65,11.3,-3276.8,-27,0.02,0.04,3.949,4,9.78,1.78,-0.95,-0.87,0.48,0.53,0.06,0.14,0,65535,,,1,-24518
45,2016,09,26,62689063,65,11.6,-3276.8,-27,0.02,0.04,3.949,4,9.78,2.92,-0.96,-0.87,0.45,0.51,0.04,0.15,0,65535,,,1,-24518
46,2016,09,26,62690063,65,11.6,-3276.8,-27,0.02,0.04,3.949,3,9.78,1.64,-0.95,-0.86,0.45,0.54,0.06,0.14,0,65535,,,0,8250
47,2016,09,26,62691063,65,11.7,-3276.8,-27,0.02,0.04,3.949,3,9.78,1.94,-0.95,-0.87,0.44,0.53,0.04,0.14,0,65535,,,1,-24518
48,2016,09,26,62692063,65,11.7,-3276.8,-27,0.02,0.04,3.949,3,9.78,2.64,-0.95,-0.87,0.44,0.53,0.06,0.14,0,65535,,,0,8250
49,2016,09,26,62693063,65,11.4,-3276.8,-27,0.01,0.03,3.949,3,9.78,1.2,-0.95,-0.87,0.45,0.51,0.04,0.14,0,65535,,,0,8250
50,2016,09,26,62694064,65,11.4,-3276.8,-27,0.01,0.03,3.949,3,9.78,2.02,-0.95,-0.87,0.44,0.51,0.06,0.14,0,65535,,,0,-24518
51,2016,09,26,62695063,65,11.2,-3276.8,-27,0.02,0.04,3.949,3,9.78,4.4,-0.95,-0.86,0.45,0.53,0.04,0.15,0,65535,,,0,8250
52,2016,09,26,62696065,65,11.2,-3276.8,-28,0.01,0.04,3.949,3,9.78,3.64,-0.95,-0.85,0.45,0.55,0.06,0.14,0,65535,,,0,-24518
53,2016,09,26,62697064,65,10.7,-3276.8,-27,0.02,0.03,3.948,3,9.78,2.54,-0.96,-0.89,0.44,0.53,0.06,0.13,0,65535,,,0,8250
54,2016,09,26,62698063,65,10.7,-3276.8,-28,0.02,0.04,3.948,2,9.78,3.4,-0.95,-0.86,0.45,0.53,0.06,0.14,0,65535,,,0,-24518
55,2016,09,26,62699063,65,10.2,-3276.8,-27,0.01,0.04,3.948,2,9.78,1.66,-0.95,-0.87,0.45,0.55,0.04,0.14,0,65535,,,0,8250
56,2016,09,26,62700063,0,10.2,-3276.8,-27,0.02,0.04,3.948,2,0.8,1.32,-0.96,-0.87,0.45,0.53,0.06,0.14,0,65535,,,0,-24518
57,2016,09,26,62701063,60,9.5,-3276.8,-27,0.01,0.03,3.948,2,0.8,3.66,-0.93,-0.86,0.45,0.53,0.06,0.13,0,65535,,,3,-24518
58,2016,09,26,62702064,61,9.5,-3276.8,-27,0.02,0.04,3.948,2,35.58,2.34,-0.95,-0.87,0.44,0.53,0.06,0.14,0,65535,,,3,-24518
59,2016,09,26,62703064,65,8.8,-3276.8,-27,0.02,0.06,3.948,2,35.58,3.92,-0.96,-0.86,0.45,0.54,0.06,0.14,0,65535,,,3,-24518
60,2016,09,26,62704063,67,8.8,-3276.8,-27,0.02,0.06,3.948,2,35.28,5.34,-0.95,-0.87,0.44,0.51,0.06,0.15,0,65535,,,3,-24518
61,2016,09,26,62705063,68,8.6,-3276.8,-27,0.02,0.04,3.948,1,35.28,3.34,-0.96,-0.86,0.44,0.53,0.07,0.14,0,65535,,,3,-24518
